timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-03-06 16:00:00,0.8413,0.93,0.7103,0.7765,97420261,REDUSDT,2025-03-06 21:30:00,0
2025-03-06 17:00:00,0.7764,0.796,0.72,0.7351,59890476,REDUSDT,2025-03-06 21:30:00,1
2025-03-06 18:00:00,0.7347,0.7576,0.6723,0.7012,52873476,REDUSDT,2025-03-06 21:30:00,2
2025-03-06 19:00:00,0.7013,0.715,0.6587,0.671,48306916,REDUSDT,2025-03-06 21:30:00,3
2025-03-06 20:00:00,0.671,0.6899,0.6475,0.6725,47459127,REDUSDT,2025-03-06 21:30:00,4
2025-03-06 21:00:00,0.6729,0.7559,0.668,0.7367,57472788,REDUSDT,2025-03-06 21:30:00,5
2025-03-06 22:00:00,0.7367,0.773,0.7055,0.723,34378621,REDUSDT,2025-03-06 21:30:00,6
2025-03-06 23:00:00,0.723,0.7271,0.668,0.6807,31744311,REDUSDT,2025-03-06 21:30:00,7
2025-03-07 00:00:00,0.6802,0.6922,0.5688,0.604,66161321,REDUSDT,2025-03-06 21:30:00,8
2025-03-07 01:00:00,0.6042,0.6322,0.5839,0.5932,41711745,REDUSDT,2025-03-06 21:30:00,9
2025-03-07 02:00:00,0.5934,0.6198,0.5838,0.6089,26529009,REDUSDT,2025-03-06 21:30:00,10
2025-03-07 03:00:00,0.6089,0.6164,0.5925,0.6038,19756811,REDUSDT,2025-03-06 21:30:00,11
2025-03-07 04:00:00,0.6036,0.6038,0.5669,0.5955,23623760,REDUSDT,2025-03-06 21:30:00,12
2025-03-07 05:00:00,0.5957,0.6189,0.5905,0.6022,22198117,REDUSDT,2025-03-06 21:30:00,13
2025-03-07 06:00:00,0.6025,0.6099,0.5871,0.6035,17326557,REDUSDT,2025-03-06 21:30:00,14
2025-03-07 07:00:00,0.6036,0.6621,0.595,0.6316,43938510,REDUSDT,2025-03-06 21:30:00,15
2025-03-07 08:00:00,0.6317,0.6477,0.6105,0.6476,29504353,REDUSDT,2025-03-06 21:30:00,16
2025-03-07 09:00:00,0.6475,0.6936,0.629,0.6539,49760618,REDUSDT,2025-03-06 21:30:00,17
2025-03-07 10:00:00,0.6541,0.6832,0.6491,0.6784,26689750,REDUSDT,2025-03-06 21:30:00,18
2025-03-07 11:00:00,0.6784,0.76,0.6757,0.7217,56296511,REDUSDT,2025-03-06 21:30:00,19
2025-03-07 12:00:00,0.7217,0.7466,0.655,0.6777,59597128,REDUSDT,2025-03-06 21:30:00,20
2025-03-07 13:00:00,0.6777,0.699,0.6596,0.6638,38827221,REDUSDT,2025-03-06 21:30:00,21
2025-03-07 14:00:00,0.6638,0.686,0.6258,0.6647,43589515,REDUSDT,2025-03-06 21:30:00,22
2025-03-07 15:00:00,0.6645,0.6816,0.6319,0.647,31030063,REDUSDT,2025-03-06 21:30:00,23
