timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-07-15 10:00:00,0.01875,0.02633,0.0175,0.02457,1420976172,TACUSDT,2025-07-15 15:30:00,0
2025-07-15 11:00:00,0.0246,0.02547,0.02052,0.02114,1506317206,TACUSDT,2025-07-15 15:30:00,1
2025-07-15 12:00:00,0.02113,0.02153,0.01812,0.02014,1020330132,TACUSDT,2025-07-15 15:30:00,2
2025-07-15 13:00:00,0.02016,0.02175,0.01868,0.01931,575419940,TACUSDT,2025-07-15 15:30:00,3
2025-07-15 14:00:00,0.01931,0.0211,0.01883,0.02073,444122181,TACUSDT,2025-07-15 15:30:00,4
2025-07-15 15:00:00,0.0207,0.02198,0.01997,0.02137,676648885,TACUSDT,2025-07-15 15:30:00,5
2025-07-15 16:00:00,0.02137,0.0227,0.02075,0.02254,623889301,TACUSDT,2025-07-15 15:30:00,6
2025-07-15 17:00:00,0.02253,0.02351,0.02229,0.02334,445212396,TACUSDT,2025-07-15 15:30:00,7
2025-07-15 18:00:00,0.02333,0.0235,0.0213,0.02171,296888167,TACUSDT,2025-07-15 15:30:00,8
2025-07-15 19:00:00,0.02172,0.02316,0.0198,0.02147,614394023,TACUSDT,2025-07-15 15:30:00,9
2025-07-15 20:00:00,0.02147,0.02177,0.0204,0.02043,224944808,TACUSDT,2025-07-15 15:30:00,10
2025-07-15 21:00:00,0.02043,0.02153,0.01983,0.02084,172243473,TACUSDT,2025-07-15 15:30:00,11
2025-07-15 22:00:00,0.02084,0.02096,0.02006,0.02037,113264952,TACUSDT,2025-07-15 15:30:00,12
2025-07-15 23:00:00,0.02036,0.02122,0.02017,0.02047,131030173,TACUSDT,2025-07-15 15:30:00,13
2025-07-16 00:00:00,0.02048,0.02137,0.02026,0.02097,192497006,TACUSDT,2025-07-15 15:30:00,14
2025-07-16 01:00:00,0.02096,0.0218,0.02058,0.02119,204324169,TACUSDT,2025-07-15 15:30:00,15
2025-07-16 02:00:00,0.02118,0.02144,0.01852,0.01899,348490321,TACUSDT,2025-07-15 15:30:00,16
2025-07-16 03:00:00,0.01898,0.019,0.017,0.01715,603419651,TACUSDT,2025-07-15 15:30:00,17
2025-07-16 04:00:00,0.01715,0.01966,0.01713,0.01844,946771583,TACUSDT,2025-07-15 15:30:00,18
2025-07-16 05:00:00,0.01844,0.01949,0.01815,0.01909,265720290,TACUSDT,2025-07-15 15:30:00,19
2025-07-16 06:00:00,0.01908,0.01945,0.01857,0.01879,254937008,TACUSDT,2025-07-15 15:30:00,20
2025-07-16 07:00:00,0.0188,0.01905,0.01833,0.01885,193915575,TACUSDT,2025-07-15 15:30:00,21
2025-07-16 08:00:00,0.01886,0.01911,0.01808,0.01845,218008937,TACUSDT,2025-07-15 15:30:00,22
2025-07-16 09:00:00,0.01846,0.01873,0.01809,0.01828,156500648,TACUSDT,2025-07-15 15:30:00,23
