timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-09-12 10:00:00,0.017448,0.024304,0.015856,0.023038,1221919180,UBUSDT,2025-09-12 15:30:00,0
2025-09-12 11:00:00,0.023037,0.025875,0.021601,0.022998,1891713330,UBUSDT,2025-09-12 15:30:00,1
2025-09-12 12:00:00,0.022997,0.023353,0.020419,0.021989,2026258194,UBUSDT,2025-09-12 15:30:00,2
2025-09-12 13:00:00,0.02199,0.026603,0.021214,0.02584,1967347162,UBUSDT,2025-09-12 15:30:00,3
2025-09-12 14:00:00,0.025856,0.026905,0.023852,0.026034,1742735446,UBUSDT,2025-09-12 15:30:00,4
2025-09-12 15:00:00,0.026036,0.029875,0.0243,0.028431,2128912001,UBUSDT,2025-09-12 15:30:00,5
2025-09-12 16:00:00,0.028433,0.03022,0.02729,0.029017,1158167091,UBUSDT,2025-09-12 15:30:00,6
2025-09-12 17:00:00,0.029012,0.0313,0.024062,0.027098,1694037298,UBUSDT,2025-09-12 15:30:00,7
2025-09-12 18:00:00,0.027098,0.0295,0.026646,0.027082,795958529,UBUSDT,2025-09-12 15:30:00,8
2025-09-12 19:00:00,0.027082,0.02831,0.025157,0.025606,543929181,UBUSDT,2025-09-12 15:30:00,9
2025-09-12 20:00:00,0.025601,0.026181,0.023614,0.024622,388048791,UBUSDT,2025-09-12 15:30:00,10
2025-09-12 21:00:00,0.024622,0.025857,0.023905,0.024862,284434298,UBUSDT,2025-09-12 15:30:00,11
2025-09-12 22:00:00,0.024855,0.026295,0.024091,0.02531,361096635,UBUSDT,2025-09-12 15:30:00,12
2025-09-12 23:00:00,0.025308,0.027492,0.024426,0.026419,350495942,UBUSDT,2025-09-12 15:30:00,13
2025-09-13 00:00:00,0.026418,0.026666,0.024022,0.02498,312348629,UBUSDT,2025-09-12 15:30:00,14
2025-09-13 01:00:00,0.024981,0.026769,0.024493,0.026304,315010005,UBUSDT,2025-09-12 15:30:00,15
2025-09-13 02:00:00,0.026307,0.028999,0.025231,0.02561,633371178,UBUSDT,2025-09-12 15:30:00,16
2025-09-13 03:00:00,0.025611,0.026868,0.025226,0.025869,263660187,UBUSDT,2025-09-12 15:30:00,17
2025-09-13 04:00:00,0.02587,0.02698,0.025125,0.025477,288505853,UBUSDT,2025-09-12 15:30:00,18
2025-09-13 05:00:00,0.025463,0.027348,0.025029,0.026963,333486313,UBUSDT,2025-09-12 15:30:00,19
2025-09-13 06:00:00,0.026963,0.027761,0.026185,0.026882,353530355,UBUSDT,2025-09-12 15:30:00,20
2025-09-13 07:00:00,0.026881,0.030486,0.02649,0.028418,852627839,UBUSDT,2025-09-12 15:30:00,21
2025-09-13 08:00:00,0.028416,0.034461,0.027637,0.03275,1520422098,UBUSDT,2025-09-12 15:30:00,22
2025-09-13 09:00:00,0.032756,0.0385,0.031167,0.037962,1471207583,UBUSDT,2025-09-12 15:30:00,23
