timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-06-25 11:00:00,0.033,0.03605,0.033,0.03504,147988381,OLUSDT,2025-06-25 16:30:00,0
2025-06-25 12:00:00,0.03503,0.03588,0.03357,0.034,144436177,OLUSDT,2025-06-25 16:30:00,1
2025-06-25 13:00:00,0.03401,0.0366,0.03288,0.03612,141466772,OLUSDT,2025-06-25 16:30:00,2
2025-06-25 14:00:00,0.03612,0.04064,0.03531,0.03968,379486570,OLUSDT,2025-06-25 16:30:00,3
2025-06-25 15:00:00,0.03967,0.04069,0.03335,0.03454,452050337,OLUSDT,2025-06-25 16:30:00,4
2025-06-25 16:00:00,0.03454,0.03592,0.03377,0.03517,166105232,OLUSDT,2025-06-25 16:30:00,5
2025-06-25 17:00:00,0.03519,0.03587,0.03411,0.03507,106026526,OLUSDT,2025-06-25 16:30:00,6
2025-06-25 18:00:00,0.03507,0.0353,0.03372,0.03432,63064666,OLUSDT,2025-06-25 16:30:00,7
2025-06-25 19:00:00,0.03433,0.03525,0.03407,0.03485,41134844,OLUSDT,2025-06-25 16:30:00,8
2025-06-25 20:00:00,0.03484,0.0357,0.0344,0.0357,34685312,OLUSDT,2025-06-25 16:30:00,9
2025-06-25 21:00:00,0.03566,0.037,0.0355,0.03667,81574767,OLUSDT,2025-06-25 16:30:00,10
2025-06-25 22:00:00,0.03666,0.03737,0.03509,0.0358,98909119,OLUSDT,2025-06-25 16:30:00,11
2025-06-25 23:00:00,0.03579,0.03592,0.03444,0.03487,67908405,OLUSDT,2025-06-25 16:30:00,12
2025-06-26 00:00:00,0.03489,0.0351,0.03175,0.03253,109661671,OLUSDT,2025-06-25 16:30:00,13
2025-06-26 01:00:00,0.03253,0.03316,0.03189,0.03281,67936589,OLUSDT,2025-06-25 16:30:00,14
2025-06-26 02:00:00,0.03283,0.0329,0.03163,0.03237,57359586,OLUSDT,2025-06-25 16:30:00,15
2025-06-26 03:00:00,0.0324,0.03281,0.03177,0.03199,46060187,OLUSDT,2025-06-25 16:30:00,16
2025-06-26 04:00:00,0.03197,0.03239,0.03136,0.03231,51428366,OLUSDT,2025-06-25 16:30:00,17
2025-06-26 05:00:00,0.03233,0.03237,0.03165,0.03209,29363844,OLUSDT,2025-06-25 16:30:00,18
2025-06-26 06:00:00,0.03207,0.03256,0.03194,0.0322,32156429,OLUSDT,2025-06-25 16:30:00,19
2025-06-26 07:00:00,0.03218,0.03255,0.0318,0.03193,35040171,OLUSDT,2025-06-25 16:30:00,20
2025-06-26 08:00:00,0.03193,0.03226,0.03082,0.03097,64216036,OLUSDT,2025-06-25 16:30:00,21
2025-06-26 09:00:00,0.03097,0.03122,0.03026,0.03095,73556053,OLUSDT,2025-06-25 16:30:00,22
2025-06-26 10:00:00,0.03096,0.03137,0.03066,0.03107,42720076,OLUSDT,2025-06-25 16:30:00,23
