timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-02-11 15:00:00,0.7921,0.8347,0.7508,0.8094,64621834.1,LAYERUSDT,2025-02-11 20:30:00,0
2025-02-11 16:00:00,0.8094,0.8265,0.6783,0.737,283388257.3,LAYERUSDT,2025-02-11 20:30:00,1
2025-02-11 17:00:00,0.7372,0.8072,0.73,0.7688,191504871.4,LAYERUSDT,2025-02-11 20:30:00,2
2025-02-11 18:00:00,0.7689,0.8444,0.7636,0.7868,173052884.7,LAYERUSDT,2025-02-11 20:30:00,3
2025-02-11 19:00:00,0.7866,0.8157,0.7473,0.8125,117127232.9,LAYERUSDT,2025-02-11 20:30:00,4
2025-02-11 20:00:00,0.8123,0.8145,0.7592,0.7906,91814915.1,LAYERUSDT,2025-02-11 20:30:00,5
2025-02-11 21:00:00,0.791,0.84,0.7801,0.8299,73088894.2,LAYERUSDT,2025-02-11 20:30:00,6
2025-02-11 22:00:00,0.8297,0.88,0.8126,0.8554,96463177.6,LAYERUSDT,2025-02-11 20:30:00,7
2025-02-11 23:00:00,0.8557,0.9284,0.8188,0.9037,146078343.9,LAYERUSDT,2025-02-11 20:30:00,8
2025-02-12 00:00:00,0.9037,1.35,0.855,1.1082,450276868.6,LAYERUSDT,2025-02-11 20:30:00,9
2025-02-12 01:00:00,1.1085,1.1988,1.027,1.084,235659965.4,LAYERUSDT,2025-02-11 20:30:00,10
2025-02-12 02:00:00,1.0839,1.1787,1.075,1.1697,128714660.4,LAYERUSDT,2025-02-11 20:30:00,11
2025-02-12 03:00:00,1.1699,1.22,1.1516,1.1816,136733568.7,LAYERUSDT,2025-02-11 20:30:00,12
2025-02-12 04:00:00,1.1816,1.1983,1.0795,1.1888,165651716.2,LAYERUSDT,2025-02-11 20:30:00,13
2025-02-12 05:00:00,1.1886,1.4,1.1604,1.29,191705320.7,LAYERUSDT,2025-02-11 20:30:00,14
2025-02-12 06:00:00,1.2895,1.2902,1.0253,1.0662,232209344.2,LAYERUSDT,2025-02-11 20:30:00,15
2025-02-12 07:00:00,1.0659,1.125,1.0,1.074,199185166.4,LAYERUSDT,2025-02-11 20:30:00,16
2025-02-12 08:00:00,1.074,1.1357,1.0313,1.0817,142391849.3,LAYERUSDT,2025-02-11 20:30:00,17
2025-02-12 09:00:00,1.0817,1.1067,1.0492,1.094,79485380.8,LAYERUSDT,2025-02-11 20:30:00,18
2025-02-12 10:00:00,1.094,1.156,1.0688,1.1357,106015685.4,LAYERUSDT,2025-02-11 20:30:00,19
2025-02-12 11:00:00,1.1356,1.1728,1.0656,1.0904,98344850.7,LAYERUSDT,2025-02-11 20:30:00,20
2025-02-12 12:00:00,1.0905,1.1194,1.0417,1.089,96691320.5,LAYERUSDT,2025-02-11 20:30:00,21
2025-02-12 13:00:00,1.0889,1.1398,1.0598,1.1096,122594094.5,LAYERUSDT,2025-02-11 20:30:00,22
2025-02-12 14:00:00,1.1096,1.1097,0.9246,1.0025,176351081.8,LAYERUSDT,2025-02-11 20:30:00,23
