timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-05-02 08:00:00,0.5355,0.7732,0.4564,0.67894,7250643,SXTUSDT,2025-05-02 13:30:00,0
2025-05-02 09:00:00,0.67952,0.6892,0.582,0.6102,10151219,SXTUSDT,2025-05-02 13:30:00,1
2025-05-02 10:00:00,0.60916,0.60962,0.3165,0.34841,26371775,SXTUSDT,2025-05-02 13:30:00,2
2025-05-02 11:00:00,0.3494,0.36644,0.31428,0.33803,23377528,SXTUSDT,2025-05-02 13:30:00,3
2025-05-02 12:00:00,0.33804,0.358,0.3225,0.34965,13366483,SXTUSDT,2025-05-02 13:30:00,4
2025-05-02 13:00:00,0.34882,0.3639,0.33504,0.35499,7992503,SXTUSDT,2025-05-02 13:30:00,5
2025-05-02 14:00:00,0.35494,0.36,0.33009,0.35148,7755598,SXTUSDT,2025-05-02 13:30:00,6
2025-05-02 15:00:00,0.3516,0.358,0.34,0.35301,4228133,SXTUSDT,2025-05-02 13:30:00,7
2025-05-02 16:00:00,0.35199,0.35419,0.33181,0.34033,4560153,SXTUSDT,2025-05-02 13:30:00,8
2025-05-02 17:00:00,0.34001,0.35369,0.3312,0.34358,3908309,SXTUSDT,2025-05-02 13:30:00,9
2025-05-02 18:00:00,0.34319,0.358,0.34123,0.34976,3395542,SXTUSDT,2025-05-02 13:30:00,10
2025-05-02 19:00:00,0.34955,0.35602,0.335,0.34996,1720166,SXTUSDT,2025-05-02 13:30:00,11
2025-05-02 20:00:00,0.34898,0.39715,0.33581,0.37335,4005592,SXTUSDT,2025-05-02 13:30:00,12
2025-05-02 21:00:00,0.37231,0.38536,0.36076,0.36582,3465614,SXTUSDT,2025-05-02 13:30:00,13
2025-05-02 22:00:00,0.36586,0.38489,0.3652,0.37463,2223684,SXTUSDT,2025-05-02 13:30:00,14
2025-05-02 23:00:00,0.37463,0.42,0.37268,0.41358,5238651,SXTUSDT,2025-05-02 13:30:00,15
2025-05-03 00:00:00,0.41397,0.41428,0.37158,0.38473,3791496,SXTUSDT,2025-05-02 13:30:00,16
2025-05-03 01:00:00,0.38535,0.392,0.375,0.38695,2234156,SXTUSDT,2025-05-02 13:30:00,17
2025-05-03 02:00:00,0.38604,0.38817,0.30092,0.34621,9215683,SXTUSDT,2025-05-02 13:30:00,18
2025-05-03 03:00:00,0.34684,0.35059,0.33839,0.34201,2752046,SXTUSDT,2025-05-02 13:30:00,19
2025-05-03 04:00:00,0.34243,0.35265,0.33935,0.34296,1626174,SXTUSDT,2025-05-02 13:30:00,20
2025-05-03 05:00:00,0.34323,0.34825,0.34129,0.34606,976960,SXTUSDT,2025-05-02 13:30:00,21
2025-05-03 06:00:00,0.34586,0.352,0.341,0.3472,2223109,SXTUSDT,2025-05-02 13:30:00,22
2025-05-03 07:00:00,0.34711,0.3481,0.34206,0.34475,1150150,SXTUSDT,2025-05-02 13:30:00,23
