timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-08-05 14:00:00,0.057,0.0642,0.0342,0.03615,1892616895,TOWNSUSDT,2025-08-05 19:30:00,0
2025-08-05 15:00:00,0.03615,0.04413,0.0352,0.04319,2141218763,TOWNSUSDT,2025-08-05 19:30:00,1
2025-08-05 16:00:00,0.04319,0.046,0.03691,0.03891,2223801457,TOWNSUSDT,2025-08-05 19:30:00,2
2025-08-05 17:00:00,0.03891,0.03909,0.03522,0.03828,1018469099,TOWNSUSDT,2025-08-05 19:30:00,3
2025-08-05 18:00:00,0.03828,0.04177,0.03762,0.04,743593492,TOWNSUSDT,2025-08-05 19:30:00,4
2025-08-05 19:00:00,0.03999,0.0428,0.03946,0.04071,680157851,TOWNSUSDT,2025-08-05 19:30:00,5
2025-08-05 20:00:00,0.04071,0.04179,0.03854,0.0401,365054614,TOWNSUSDT,2025-08-05 19:30:00,6
2025-08-05 21:00:00,0.04011,0.0403,0.03807,0.03998,221187299,TOWNSUSDT,2025-08-05 19:30:00,7
2025-08-05 22:00:00,0.03998,0.04001,0.03797,0.03825,170527436,TOWNSUSDT,2025-08-05 19:30:00,8
2025-08-05 23:00:00,0.03825,0.04229,0.03573,0.0403,405696783,TOWNSUSDT,2025-08-05 19:30:00,9
2025-08-06 00:00:00,0.0403,0.04274,0.03748,0.03886,459862345,TOWNSUSDT,2025-08-05 19:30:00,10
2025-08-06 01:00:00,0.03887,0.03958,0.03664,0.03769,245612385,TOWNSUSDT,2025-08-05 19:30:00,11
2025-08-06 02:00:00,0.03767,0.03868,0.03652,0.03762,198874464,TOWNSUSDT,2025-08-05 19:30:00,12
2025-08-06 03:00:00,0.03763,0.04219,0.03712,0.04149,539331586,TOWNSUSDT,2025-08-05 19:30:00,13
2025-08-06 04:00:00,0.04149,0.04244,0.03922,0.04104,383267738,TOWNSUSDT,2025-08-05 19:30:00,14
2025-08-06 05:00:00,0.04103,0.04696,0.04085,0.04351,677900791,TOWNSUSDT,2025-08-05 19:30:00,15
2025-08-06 06:00:00,0.04352,0.04356,0.03871,0.03988,580787054,TOWNSUSDT,2025-08-05 19:30:00,16
2025-08-06 07:00:00,0.03988,0.04034,0.0385,0.03949,252013563,TOWNSUSDT,2025-08-05 19:30:00,17
2025-08-06 08:00:00,0.03949,0.04244,0.03916,0.04169,339987910,TOWNSUSDT,2025-08-05 19:30:00,18
2025-08-06 09:00:00,0.0417,0.04344,0.04065,0.04102,495716730,TOWNSUSDT,2025-08-05 19:30:00,19
2025-08-06 10:00:00,0.04102,0.04153,0.03886,0.04105,343814670,TOWNSUSDT,2025-08-05 19:30:00,20
2025-08-06 11:00:00,0.04104,0.04136,0.03945,0.03994,267763967,TOWNSUSDT,2025-08-05 19:30:00,21
2025-08-06 12:00:00,0.03993,0.04015,0.03697,0.03807,417262807,TOWNSUSDT,2025-08-05 19:30:00,22
2025-08-06 13:00:00,0.03806,0.03983,0.03749,0.03901,285379866,TOWNSUSDT,2025-08-05 19:30:00,23
