timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-06-10 11:00:00,0.025,0.03,0.02167,0.024082,1488699016,HOMEUSDT,2025-06-10 16:30:00,0
2025-06-10 12:00:00,0.024123,0.024379,0.0215,0.023846,1545800716,HOMEUSDT,2025-06-10 16:30:00,1
2025-06-10 13:00:00,0.023846,0.024,0.02041,0.02077,1262352251,HOMEUSDT,2025-06-10 16:30:00,2
2025-06-10 14:00:00,0.020777,0.021518,0.020023,0.02029,924043206,HOMEUSDT,2025-06-10 16:30:00,3
2025-06-10 15:00:00,0.020292,0.021668,0.019389,0.020818,817291862,HOMEUSDT,2025-06-10 16:30:00,4
2025-06-10 16:00:00,0.020817,0.0282,0.018363,0.025824,2038757339,HOMEUSDT,2025-06-10 16:30:00,5
2025-06-10 17:00:00,0.025844,0.026476,0.022698,0.023723,1298122871,HOMEUSDT,2025-06-10 16:30:00,6
2025-06-10 18:00:00,0.023716,0.024381,0.022751,0.023276,339733968,HOMEUSDT,2025-06-10 16:30:00,7
2025-06-10 19:00:00,0.023278,0.025394,0.022935,0.024178,342049051,HOMEUSDT,2025-06-10 16:30:00,8
2025-06-10 20:00:00,0.024182,0.0345,0.023923,0.03421,1432009482,HOMEUSDT,2025-06-10 16:30:00,9
2025-06-10 21:00:00,0.034211,0.03514,0.028,0.029851,1450887641,HOMEUSDT,2025-06-10 16:30:00,10
2025-06-10 22:00:00,0.029853,0.031119,0.028757,0.02928,538660048,HOMEUSDT,2025-06-10 16:30:00,11
2025-06-10 23:00:00,0.029274,0.032526,0.028401,0.031774,545095587,HOMEUSDT,2025-06-10 16:30:00,12
2025-06-11 00:00:00,0.031775,0.03325,0.03025,0.031669,602743276,HOMEUSDT,2025-06-10 16:30:00,13
2025-06-11 01:00:00,0.03166,0.032743,0.0277,0.02825,609411175,HOMEUSDT,2025-06-10 16:30:00,14
2025-06-11 02:00:00,0.028239,0.031379,0.028113,0.030478,485927604,HOMEUSDT,2025-06-10 16:30:00,15
2025-06-11 03:00:00,0.030477,0.031989,0.029776,0.031407,383236168,HOMEUSDT,2025-06-10 16:30:00,16
2025-06-11 04:00:00,0.031407,0.031427,0.028644,0.02892,429084797,HOMEUSDT,2025-06-10 16:30:00,17
2025-06-11 05:00:00,0.028923,0.02968,0.028219,0.029102,357495378,HOMEUSDT,2025-06-10 16:30:00,18
2025-06-11 06:00:00,0.0291,0.029999,0.028902,0.029534,272708774,HOMEUSDT,2025-06-10 16:30:00,19
2025-06-11 07:00:00,0.029534,0.03177,0.02901,0.030685,539536244,HOMEUSDT,2025-06-10 16:30:00,20
2025-06-11 08:00:00,0.030691,0.03264,0.030372,0.031497,632913717,HOMEUSDT,2025-06-10 16:30:00,21
2025-06-11 09:00:00,0.03151,0.031582,0.030027,0.030234,454621055,HOMEUSDT,2025-06-10 16:30:00,22
2025-06-11 10:00:00,0.030223,0.032145,0.0292,0.031724,714590111,HOMEUSDT,2025-06-10 16:30:00,23
