timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-09-15 14:00:00,1.5084,1.7007,1.1665,1.1906,257295022,ZKCUSDT,2025-09-15 19:30:00,0
2025-09-15 15:00:00,1.1909,1.2364,1.0408,1.0566,181905427,ZKCUSDT,2025-09-15 19:30:00,1
2025-09-15 16:00:00,1.0565,1.0583,0.8845,0.9014,218614915,ZKCUSDT,2025-09-15 19:30:00,2
2025-09-15 17:00:00,0.9015,0.955,0.8429,0.936,130059726,ZKCUSDT,2025-09-15 19:30:00,3
2025-09-15 18:00:00,0.9359,0.9359,0.89,0.9266,49848731,ZKCUSDT,2025-09-15 19:30:00,4
2025-09-15 19:00:00,0.9268,0.948,0.8642,0.8987,52404225,ZKCUSDT,2025-09-15 19:30:00,5
2025-09-15 20:00:00,0.8985,0.9319,0.8906,0.9297,25722842,ZKCUSDT,2025-09-15 19:30:00,6
2025-09-15 21:00:00,0.9296,0.9929,0.92,0.9528,48944306,ZKCUSDT,2025-09-15 19:30:00,7
2025-09-15 22:00:00,0.9528,0.9567,0.9219,0.9344,22475522,ZKCUSDT,2025-09-15 19:30:00,8
2025-09-15 23:00:00,0.9343,0.9567,0.9256,0.9366,19712947,ZKCUSDT,2025-09-15 19:30:00,9
2025-09-16 00:00:00,0.9366,0.95,0.8941,0.9207,35216761,ZKCUSDT,2025-09-15 19:30:00,10
2025-09-16 01:00:00,0.9208,0.9451,0.904,0.9176,24021960,ZKCUSDT,2025-09-15 19:30:00,11
2025-09-16 02:00:00,0.9176,0.927,0.875,0.8809,26214812,ZKCUSDT,2025-09-15 19:30:00,12
2025-09-16 03:00:00,0.8807,0.8941,0.865,0.8789,26584547,ZKCUSDT,2025-09-15 19:30:00,13
2025-09-16 04:00:00,0.8788,0.8832,0.8528,0.8743,22354176,ZKCUSDT,2025-09-15 19:30:00,14
2025-09-16 05:00:00,0.8743,0.8854,0.863,0.8683,18080846,ZKCUSDT,2025-09-15 19:30:00,15
2025-09-16 06:00:00,0.8682,0.8812,0.8535,0.8681,22879650,ZKCUSDT,2025-09-15 19:30:00,16
2025-09-16 07:00:00,0.868,0.8865,0.8652,0.8839,21460965,ZKCUSDT,2025-09-15 19:30:00,17
2025-09-16 08:00:00,0.8838,0.908,0.8815,0.8887,34483056,ZKCUSDT,2025-09-15 19:30:00,18
2025-09-16 09:00:00,0.8886,0.8929,0.808,0.8221,56344928,ZKCUSDT,2025-09-15 19:30:00,19
2025-09-16 10:00:00,0.8222,0.8399,0.7777,0.7885,46896296,ZKCUSDT,2025-09-15 19:30:00,20
2025-09-16 11:00:00,0.7884,0.8086,0.7722,0.7941,31066309,ZKCUSDT,2025-09-15 19:30:00,21
2025-09-16 12:00:00,0.7941,0.8231,0.782,0.8115,33501440,ZKCUSDT,2025-09-15 19:30:00,22
2025-09-16 13:00:00,0.8116,0.8166,0.7822,0.8001,33195738,ZKCUSDT,2025-09-15 19:30:00,23
