timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2024-12-20 18:00:00,1.0336,1.1014,1.019,1.0293,944531.3,FARTCOINUSDT,2024-12-20 23:30:00,0
2024-12-20 19:00:00,1.0296,1.1736,0.953,1.1348,5623205.0,FARTCOINUSDT,2024-12-20 23:30:00,1
2024-12-20 20:00:00,1.1351,1.1573,1.024,1.0538,3573325.1,FARTCOINUSDT,2024-12-20 23:30:00,2
2024-12-20 21:00:00,1.0543,1.1202,1.0538,1.0829,1623288.7,FARTCOINUSDT,2024-12-20 23:30:00,3
2024-12-20 22:00:00,1.0838,1.1049,1.0144,1.0544,1312534.4,FARTCOINUSDT,2024-12-20 23:30:00,4
2024-12-20 23:00:00,1.0537,1.1108,1.0404,1.055,1339601.6,FARTCOINUSDT,2024-12-20 23:30:00,5
2024-12-21 00:00:00,1.055,1.0558,0.9201,0.9375,3012303.3,FARTCOINUSDT,2024-12-20 23:30:00,6
2024-12-21 01:00:00,0.9388,1.0619,0.9361,1.0567,3308496.6,FARTCOINUSDT,2024-12-20 23:30:00,7
2024-12-21 02:00:00,1.0568,1.0652,0.94,0.9519,2569430.9,FARTCOINUSDT,2024-12-20 23:30:00,8
2024-12-21 03:00:00,0.9519,0.9729,0.9261,0.948,1778717.7,FARTCOINUSDT,2024-12-20 23:30:00,9
2024-12-21 04:00:00,0.9487,0.9592,0.8651,0.8943,4598990.5,FARTCOINUSDT,2024-12-20 23:30:00,10
2024-12-21 05:00:00,0.8941,0.9639,0.8808,0.9503,2717963.0,FARTCOINUSDT,2024-12-20 23:30:00,11
2024-12-21 06:00:00,0.95,0.9603,0.8516,0.8611,6929799.1,FARTCOINUSDT,2024-12-20 23:30:00,12
2024-12-21 07:00:00,0.8616,0.871,0.82,0.8531,7917746.6,FARTCOINUSDT,2024-12-20 23:30:00,13
2024-12-21 08:00:00,0.8537,0.8819,0.8053,0.8432,8317467.8,FARTCOINUSDT,2024-12-20 23:30:00,14
2024-12-21 09:00:00,0.8447,0.8866,0.81,0.8781,6653099.1,FARTCOINUSDT,2024-12-20 23:30:00,15
2024-12-21 10:00:00,0.8782,0.936,0.8662,0.8964,8214462.4,FARTCOINUSDT,2024-12-20 23:30:00,16
2024-12-21 11:00:00,0.8963,0.916,0.856,0.89,5342211.7,FARTCOINUSDT,2024-12-20 23:30:00,17
2024-12-21 12:00:00,0.89,0.89,0.7953,0.8026,9816153.5,FARTCOINUSDT,2024-12-20 23:30:00,18
2024-12-21 13:00:00,0.8029,0.8384,0.7801,0.8289,10305864.8,FARTCOINUSDT,2024-12-20 23:30:00,19
2024-12-21 14:00:00,0.8288,0.8847,0.8236,0.8458,8731570.4,FARTCOINUSDT,2024-12-20 23:30:00,20
2024-12-21 15:00:00,0.8465,0.8646,0.8197,0.8488,6403801.8,FARTCOINUSDT,2024-12-20 23:30:00,21
2024-12-21 16:00:00,0.8491,0.9049,0.8214,0.8855,8042114.3,FARTCOINUSDT,2024-12-20 23:30:00,22
2024-12-21 17:00:00,0.8845,0.9241,0.8648,0.91,8172058.1,FARTCOINUSDT,2024-12-20 23:30:00,23
