timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-01-07 11:00:00,0.19469,0.205,0.18765,0.20275,15461282,ALCHUSDT,2025-01-07 16:30:00,0
2025-01-07 12:00:00,0.20286,0.21472,0.19222,0.19559,65781618,ALCHUSDT,2025-01-07 16:30:00,1
2025-01-07 13:00:00,0.19549,0.20223,0.18823,0.20046,44248077,ALCHUSDT,2025-01-07 16:30:00,2
2025-01-07 14:00:00,0.20045,0.21559,0.2001,0.20296,96907639,ALCHUSDT,2025-01-07 16:30:00,3
2025-01-07 15:00:00,0.20307,0.21139,0.19572,0.20415,96606025,ALCHUSDT,2025-01-07 16:30:00,4
2025-01-07 16:00:00,0.20402,0.22829,0.20101,0.22753,116773634,ALCHUSDT,2025-01-07 16:30:00,5
2025-01-07 17:00:00,0.22753,0.23,0.21522,0.2173,114718588,ALCHUSDT,2025-01-07 16:30:00,6
2025-01-07 18:00:00,0.21729,0.22315,0.21218,0.2194,80591290,ALCHUSDT,2025-01-07 16:30:00,7
2025-01-07 19:00:00,0.21942,0.22402,0.2164,0.22038,51300051,ALCHUSDT,2025-01-07 16:30:00,8
2025-01-07 20:00:00,0.22053,0.228,0.21384,0.2172,68809840,ALCHUSDT,2025-01-07 16:30:00,9
2025-01-07 21:00:00,0.21718,0.21862,0.19516,0.19734,94952046,ALCHUSDT,2025-01-07 16:30:00,10
2025-01-07 22:00:00,0.19738,0.20726,0.1973,0.19964,40844231,ALCHUSDT,2025-01-07 16:30:00,11
2025-01-07 23:00:00,0.19964,0.20344,0.19733,0.20198,25924888,ALCHUSDT,2025-01-07 16:30:00,12
2025-01-08 00:00:00,0.20197,0.20481,0.18739,0.19264,52193406,ALCHUSDT,2025-01-07 16:30:00,13
2025-01-08 01:00:00,0.19266,0.19732,0.18153,0.19608,48239817,ALCHUSDT,2025-01-07 16:30:00,14
2025-01-08 02:00:00,0.19607,0.19952,0.19078,0.19246,35699799,ALCHUSDT,2025-01-07 16:30:00,15
2025-01-08 03:00:00,0.19252,0.19399,0.18486,0.18772,32238385,ALCHUSDT,2025-01-07 16:30:00,16
2025-01-08 04:00:00,0.1877,0.19349,0.18367,0.18642,32339196,ALCHUSDT,2025-01-07 16:30:00,17
2025-01-08 05:00:00,0.18632,0.19274,0.18337,0.18994,32302947,ALCHUSDT,2025-01-07 16:30:00,18
2025-01-08 06:00:00,0.18988,0.19176,0.16914,0.17198,50101854,ALCHUSDT,2025-01-07 16:30:00,19
2025-01-08 07:00:00,0.17194,0.18448,0.1715,0.18306,34187835,ALCHUSDT,2025-01-07 16:30:00,20
2025-01-08 08:00:00,0.18293,0.1935,0.18108,0.18608,42245357,ALCHUSDT,2025-01-07 16:30:00,21
2025-01-08 09:00:00,0.18608,0.18723,0.17747,0.17877,41806475,ALCHUSDT,2025-01-07 16:30:00,22
2025-01-08 10:00:00,0.17881,0.18446,0.17731,0.17854,28560033,ALCHUSDT,2025-01-07 16:30:00,23
