timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-03-21 12:00:00,0.1696,0.1773,0.1663,0.1722,12136856,BRUSDT,2025-03-21 17:30:00,0
2025-03-21 13:00:00,0.1721,0.176,0.1621,0.1658,27647116,BRUSDT,2025-03-21 17:30:00,1
2025-03-21 14:00:00,0.1657,0.1724,0.1623,0.1706,14805312,BRUSDT,2025-03-21 17:30:00,2
2025-03-21 15:00:00,0.1704,0.1706,0.1599,0.1628,20169105,BRUSDT,2025-03-21 17:30:00,3
2025-03-21 16:00:00,0.1628,0.1679,0.1563,0.1649,15950377,BRUSDT,2025-03-21 17:30:00,4
2025-03-21 17:00:00,0.1649,0.1678,0.1617,0.1641,6625198,BRUSDT,2025-03-21 17:30:00,5
2025-03-21 18:00:00,0.164,0.185,0.1623,0.1832,29344170,BRUSDT,2025-03-21 17:30:00,6
2025-03-21 19:00:00,0.1835,0.1843,0.1755,0.1765,11968289,BRUSDT,2025-03-21 17:30:00,7
2025-03-21 20:00:00,0.1766,0.18,0.172,0.1787,6586984,BRUSDT,2025-03-21 17:30:00,8
2025-03-21 21:00:00,0.1789,0.1883,0.1747,0.1843,13195387,BRUSDT,2025-03-21 17:30:00,9
2025-03-21 22:00:00,0.1843,0.1956,0.1829,0.189,20651047,BRUSDT,2025-03-21 17:30:00,10
2025-03-21 23:00:00,0.1891,0.1909,0.181,0.1837,11194677,BRUSDT,2025-03-21 17:30:00,11
2025-03-22 00:00:00,0.1836,0.192,0.1804,0.1822,14457533,BRUSDT,2025-03-21 17:30:00,12
2025-03-22 01:00:00,0.1821,0.1875,0.1748,0.1772,10024870,BRUSDT,2025-03-21 17:30:00,13
2025-03-22 02:00:00,0.1774,0.1788,0.1644,0.1708,15120628,BRUSDT,2025-03-21 17:30:00,14
2025-03-22 03:00:00,0.1707,0.1742,0.1699,0.174,5608929,BRUSDT,2025-03-21 17:30:00,15
2025-03-22 04:00:00,0.1738,0.1827,0.172,0.1791,7289695,BRUSDT,2025-03-21 17:30:00,16
2025-03-22 05:00:00,0.1792,0.1819,0.1766,0.1792,6167438,BRUSDT,2025-03-21 17:30:00,17
2025-03-22 06:00:00,0.1791,0.1832,0.1768,0.1813,6259590,BRUSDT,2025-03-21 17:30:00,18
2025-03-22 07:00:00,0.1814,0.1859,0.1802,0.1809,9326646,BRUSDT,2025-03-21 17:30:00,19
2025-03-22 08:00:00,0.181,0.1837,0.1747,0.1752,7999922,BRUSDT,2025-03-21 17:30:00,20
2025-03-22 09:00:00,0.1751,0.1845,0.1729,0.1799,9440115,BRUSDT,2025-03-21 17:30:00,21
2025-03-22 10:00:00,0.18,0.1843,0.1789,0.18,6602790,BRUSDT,2025-03-21 17:30:00,22
2025-03-22 11:00:00,0.18,0.1843,0.1775,0.1831,7540769,BRUSDT,2025-03-21 17:30:00,23
