symbol,launch_date,entry_time,exit_time,entry_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
ARCUSDT,2025-01-17 18:30:00,2025-01-17 13:02:00,2025-01-17 15:03:00,0.33705,0.330309,5606.735497,-37.795004,-2.0,Stop Loss,1889.750199,1851.955195,121
TRUMPUSDT,2025-01-18 18:30:00,2025-01-18 13:02:00,2025-01-18 13:04:00,21.077,20.65546,87.866167,-37.039104,-2.0,Stop Loss,1851.955195,1814.916091,2
MELANIAUSDT,2025-01-20 14:30:00,2025-01-20 09:32:00,2025-01-20 09:35:00,10.66,10.4468,170.254793,-36.298322,-2.0,Stop Loss,1814.916091,1778.61777,3
VTHOUSDT,2025-01-22 14:30:00,2025-01-22 09:32:00,2025-01-22 09:33:00,0.008261,0.008096,215302.962067,-35.572355,-2.0,Stop Loss,1778.61777,1743.045414,1
ANIMEUSDT,2025-01-23 22:30:00,2025-01-23 17:02:00,2025-01-23 17:04:00,0.0877,0.085946,19875.090242,-34.860908,-2.0,Stop Loss,1743.045414,1708.184506,2
VINEUSDT,2025-01-24 15:30:00,2025-01-24 10:02:00,2025-01-24 10:45:00,0.20147,0.197441,8478.604785,-34.16369,-2.0,Stop Loss,1708.184506,1674.020816,43
PIPPINUSDT,2025-01-24 15:30:00,2025-01-24 10:17:00,2025-01-24 10:20:00,0.14094,0.138121,11877.542329,-33.480416,-2.0,Stop Loss,1674.020816,1640.5404,3
VVVUSDT,2025-01-29 13:30:00,2025-01-29 08:17:00,2025-01-29 08:18:00,10.493,10.28314,156.346174,-32.810808,-2.0,Stop Loss,1640.5404,1607.729592,1
BERAUSDT,2025-02-06 20:30:00,2025-02-06 15:02:00,2025-02-06 15:03:00,10.07,9.8686,159.655372,-32.154592,-2.0,Stop Loss,1607.729592,1575.575,1
TSTUSDT,2025-02-09 18:30:00,2025-02-09 13:02:00,2025-02-09 13:03:00,0.3385,0.33173,4654.579024,-31.5115,-2.0,Stop Loss,1575.575,1544.0635,1
LAYERUSDT,2025-02-11 20:30:00,2025-02-11 15:47:00,2025-02-11 16:09:00,0.7739,0.758422,1995.171856,-30.88127,-2.0,Stop Loss,1544.0635,1513.18223,22
HEIUSDT,2025-02-13 14:30:00,2025-02-13 09:02:00,2025-02-13 09:29:00,0.9613,1.15356,1574.099896,302.636446,20.0,Target Hit,1513.18223,1815.818676,27
B3USDT,2025-02-13 16:30:00,2025-02-13 11:32:00,2025-02-13 11:33:00,0.01349,0.01322,134604.794341,-36.316374,-2.0,Stop Loss,1815.818676,1779.502302,1
IPUSDT,2025-02-13 22:30:00,2025-02-13 17:02:00,2025-02-13 17:20:00,1.75471,1.719616,1014.129003,-35.590046,-2.0,Stop Loss,1779.502302,1743.912256,18
GPSUSDT,2025-02-17 22:30:00,2025-02-17 17:02:00,2025-02-17 17:03:00,0.1204,0.117992,14484.321064,-34.878245,-2.0,Stop Loss,1743.912256,1709.034011,1
SHELLUSDT,2025-02-17 22:30:00,2025-02-17 17:17:00,2025-02-17 17:37:00,0.4521,0.443058,3780.212367,-34.18068,-2.0,Stop Loss,1709.034011,1674.853331,20
KAITOUSDT,2025-02-20 18:30:00,2025-02-20 13:02:00,2025-02-20 13:04:00,1.3172,1.290856,1271.525456,-33.497067,-2.0,Stop Loss,1674.853331,1641.356264,2
IPUSDC,2025-03-05 15:30:00,2025-03-05 10:21:00,2025-03-05 10:22:00,5.77263,5.657177,284.334223,-32.827125,-2.0,Stop Loss,1641.356264,1608.529139,1
KAITOUSDC,2025-03-05 15:30:00,2025-03-05 10:11:00,2025-03-05 11:04:00,1.8504,1.813392,869.287256,-32.170583,-2.0,Stop Loss,1608.529139,1576.358556,53
ADAUSDC,2025-03-06 15:30:00,2025-03-06 10:19:00,2025-03-06 12:07:00,0.9587,0.939526,1644.266774,-31.527171,-2.0,Stop Loss,1576.358556,1544.831385,108
TRUMPUSDC,2025-03-06 15:30:00,2025-03-06 10:03:00,2025-03-06 14:00:00,13.352,13.324,115.700373,-3.23961,-0.209706,4h Timeout,1544.831385,1541.591775,237
REDUSDT,2025-03-06 21:30:00,2025-03-06 16:02:00,2025-03-06 16:03:00,0.8804,0.862792,1751.01292,-30.831835,-2.0,Stop Loss,1541.591775,1510.759939,1
PNUTUSDC,2025-03-07 15:30:00,2025-03-07 10:04:00,2025-03-07 10:20:00,0.19318,0.189316,7820.477995,-30.215199,-2.0,Stop Loss,1510.759939,1480.54474,16
HBARUSDC,2025-03-07 15:30:00,2025-03-07 10:19:00,2025-03-07 14:16:00,0.25146,0.2547,5887.794243,19.076453,1.288475,4h Timeout,1480.54474,1499.621194,237
VICUSDT,2025-03-12 22:30:00,2025-03-12 17:02:00,2025-03-12 17:03:00,0.3285,0.32193,4565.056906,-29.992424,-2.0,Stop Loss,1499.621194,1469.62877,1
EPICUSDT,2025-03-13 13:30:00,2025-03-13 08:02:00,2025-03-13 08:14:00,1.6351,1.602398,898.800544,-29.392575,-2.0,Stop Loss,1469.62877,1440.236194,12
BMTUSDT,2025-03-17 18:30:00,2025-03-17 13:32:00,2025-03-17 14:13:00,0.1275,0.153,11295.970152,288.047239,20.0,Target Hit,1440.236194,1728.283433,41
MUBARAKUSDT,2025-03-17 18:30:00,2025-03-17 13:47:00,2025-03-17 14:17:00,0.1001,0.12012,17265.568763,345.656687,20.0,Target Hit,1728.283433,2073.94012,30
FORMUSDT,2025-03-19 13:30:00,2025-03-19 08:02:00,2025-03-19 08:06:00,1.617,1.9404,1282.585108,414.788024,20.0,Target Hit,2073.94012,2488.728144,4
BIDUSDT,2025-03-20 14:30:00,2025-03-20 09:32:00,2025-03-20 09:45:00,0.09062,0.088808,27463.343012,-49.774563,-2.0,Stop Loss,2488.728144,2438.953581,13
TUTUSDT,2025-03-20 14:30:00,2025-03-20 09:02:00,2025-03-20 12:59:00,0.044,0.04668,55430.763202,148.554445,6.090909,4h Timeout,2438.953581,2587.508026,237
BROCCOLI714USDT,2025-03-21 14:30:00,2025-03-21 09:02:00,2025-03-21 10:38:00,0.04421,0.043326,58527.664019,-51.750161,-2.0,Stop Loss,2587.508026,2535.757866,96
BROCCOLIF3BUSDT,2025-03-21 14:30:00,2025-03-21 09:17:00,2025-03-21 09:26:00,0.020364,0.019957,124521.600165,-50.715157,-2.0,Stop Loss,2535.757866,2485.042708,9
BRUSDT,2025-03-21 17:30:00,2025-03-21 12:47:00,2025-03-21 13:22:00,0.1717,0.168266,14473.166619,-49.700854,-2.0,Stop Loss,2485.042708,2435.341854,35
PLUMEUSDT,2025-03-21 18:30:00,2025-03-21 13:02:00,2025-03-21 13:16:00,0.2013,0.197274,12098.071805,-48.706837,-2.0,Stop Loss,2435.341854,2386.635017,14
SIRENUSDT,2025-03-22 14:30:00,2025-03-22 09:02:00,2025-03-22 09:03:00,0.08575,0.084035,27832.478335,-47.7327,-2.0,Stop Loss,2386.635017,2338.902317,1
BANANAS31USDT,2025-03-22 14:30:00,2025-03-22 09:17:00,2025-03-22 09:26:00,0.00483,0.005796,484244.786098,467.780463,20.0,Target Hit,2338.902317,2806.68278,9
NILUSDT,2025-03-24 18:30:00,2025-03-24 13:02:00,2025-03-24 13:08:00,0.8256,0.809088,3399.567321,-56.133656,-2.0,Stop Loss,2806.68278,2750.549125,6
PARTIUSDT,2025-03-25 18:30:00,2025-03-25 13:02:00,2025-03-25 13:03:00,0.3495,0.34251,7869.954577,-55.010982,-2.0,Stop Loss,2750.549125,2695.538142,1
JELLYJELLYUSDT,2025-03-26 21:30:00,2025-03-26 16:02:00,2025-03-26 16:03:00,0.02706,0.026519,99613.382931,-53.910763,-2.0,Stop Loss,2695.538142,2641.627379,1
MAVIAUSDT,2025-03-26 22:30:00,2025-03-26 17:02:00,2025-03-26 17:03:00,0.4285,0.41993,6164.824689,-52.832548,-2.0,Stop Loss,2641.627379,2588.794832,1
PAXGUSDT,2025-03-27 15:30:00,2025-03-27 10:32:00,2025-03-27 14:29:00,3050.37,3055.71,0.848682,4.531963,0.175061,4h Timeout,2588.794832,2593.326795,237
WALUSDT,2025-03-27 20:30:00,2025-03-27 15:32:00,2025-03-27 15:33:00,0.4793,0.469714,5410.654694,-51.866536,-2.0,Stop Loss,2593.326795,2541.460259,1
ETHUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:08:00,2025-03-28 11:25:00,1950.47,1911.4606,1.302999,-50.829205,-2.0,Stop Loss,2541.460259,2490.631054,197
BTCUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:07:00,2025-03-28 12:04:00,88100.0,87661.5,0.028271,-12.396614,-0.49773,4h Timeout,2490.631054,2478.234439,237
FUNUSDT,2025-03-31 13:30:00,2025-03-31 08:32:00,2025-03-31 08:43:00,0.005081,0.004979,487745.412221,-49.564689,-2.0,Stop Loss,2478.234439,2428.669751,11
MLNUSDT,2025-03-31 13:30:00,2025-03-31 08:47:00,2025-03-31 08:49:00,12.39,12.1422,196.018543,-48.573395,-2.0,Stop Loss,2428.669751,2380.096356,2
GUNUSDT,2025-03-31 18:30:00,2025-03-31 13:02:00,2025-03-31 13:03:00,0.0962,0.094276,24741.126359,-47.601927,-2.0,Stop Loss,2380.096356,2332.494429,1
ATHUSDT,2025-04-02 20:30:00,2025-04-02 15:47:00,2025-04-02 15:51:00,0.03164,0.031007,73719.798628,-46.649889,-2.0,Stop Loss,2332.494429,2285.84454,4
BABYUSDT,2025-04-05 18:30:00,2025-04-05 13:32:00,2025-04-05 13:33:00,0.06519,0.063886,35064.343304,-45.716891,-2.0,Stop Loss,2285.84454,2240.127649,1
FORTHUSDT,2025-04-08 13:30:00,2025-04-08 08:32:00,2025-04-08 08:38:00,2.562,2.51076,874.366764,-44.802553,-2.0,Stop Loss,2240.127649,2195.325096,6
PROMPTUSDT,2025-04-11 11:30:00,2025-04-11 06:32:00,2025-04-11 08:15:00,0.1848,0.181104,11879.464806,-43.906502,-2.0,Stop Loss,2195.325096,2151.418594,103
XCNUSDT,2025-04-11 20:30:00,2025-04-11 15:32:00,2025-04-11 19:29:00,0.02375,0.02605,90586.046076,208.347906,9.684211,4h Timeout,2151.418594,2359.7665,237
STOUSDT,2025-04-12 19:30:00,2025-04-12 14:47:00,2025-04-12 14:48:00,0.08784,0.086083,26864.372726,-47.19533,-2.0,Stop Loss,2359.7665,2312.57117,1
FHEUSDT,2025-04-12 20:30:00,2025-04-12 15:02:00,2025-04-12 15:30:00,0.07288,0.071422,31731.218033,-46.251423,-2.0,Stop Loss,2312.57117,2266.319747,28
KERNELUSDT,2025-04-14 17:30:00,2025-04-14 12:02:00,2025-04-14 12:10:00,0.3475,0.34055,6521.783444,-45.326395,-2.0,Stop Loss,2266.319747,2220.993352,8
WCTUSDT,2025-04-15 16:30:00,2025-04-15 11:02:00,2025-04-15 11:03:00,0.358,0.35084,6203.892044,-44.419867,-2.0,Stop Loss,2220.993352,2176.573485,1
INITUSDT,2025-04-16 11:30:00,2025-04-16 06:32:00,2025-04-16 08:42:00,0.6218,0.74616,3500.439828,435.314697,20.0,Target Hit,2176.573485,2611.888182,130
AERGOUSDT,2025-04-16 16:30:00,2025-04-16 11:02:00,2025-04-16 11:05:00,0.38585,0.378133,6769.180204,-52.237764,-2.0,Stop Loss,2611.888182,2559.650418,3
BANKUSDT,2025-04-18 23:30:00,2025-04-18 18:32:00,2025-04-18 18:33:00,0.051246,0.050221,49948.296808,-51.193008,-2.0,Stop Loss,2559.650418,2508.45741,1
EPTUSDT,2025-04-21 18:30:00,2025-04-21 13:02:00,2025-04-21 13:03:00,0.017858,0.017501,140466.872542,-50.169148,-2.0,Stop Loss,2508.45741,2458.288262,1
DEEPUSDT,2025-04-22 13:30:00,2025-04-22 08:32:00,2025-04-22 08:39:00,0.12482,0.122324,19694.666413,-49.165765,-2.0,Stop Loss,2458.288262,2409.122496,7
HYPERUSDT,2025-04-22 18:30:00,2025-04-22 13:02:00,2025-04-22 13:03:00,0.2573,0.252154,9363.087821,-48.18245,-2.0,Stop Loss,2409.122496,2360.940046,1
FISUSDT,2025-04-25 12:30:00,2025-04-25 07:32:00,2025-04-25 09:21:00,0.20283,0.198773,11639.994313,-47.218801,-2.0,Stop Loss,2360.940046,2313.721246,109
JSTUSDT,2025-04-28 14:30:00,2025-04-28 09:32:00,2025-04-28 11:06:00,0.040134,0.039331,57649.903961,-46.274425,-2.0,Stop Loss,2313.721246,2267.446821,94
SIGNUSDT,2025-04-28 16:30:00,2025-04-28 11:02:00,2025-04-28 12:42:00,0.0696,0.08352,32578.258917,453.489364,20.0,Target Hit,2267.446821,2720.936185,100
PUNDIXUSDT,2025-04-30 15:30:00,2025-04-30 10:02:00,2025-04-30 10:05:00,0.5578,0.546644,4877.978101,-54.418724,-2.0,Stop Loss,2720.936185,2666.517461,3
CTKUSDT,2025-04-30 15:30:00,2025-04-30 10:17:00,2025-04-30 13:05:00,0.4744,0.464912,5620.820955,-53.330349,-2.0,Stop Loss,2666.517461,2613.187112,168
AIOTUSDT,2025-04-30 17:30:00,2025-04-30 12:32:00,2025-04-30 12:34:00,0.24274,0.237885,10765.374936,-52.263742,-2.0,Stop Loss,2613.187112,2560.92337,2
HAEDALUSDT,2025-05-01 08:30:00,2025-05-01 03:17:00,2025-05-01 07:14:00,0.110232,0.124752,23232.122883,337.330424,13.172219,4h Timeout,2560.92337,2898.253794,237
DOLOUSDT,2025-05-01 08:30:00,2025-05-01 03:02:00,2025-05-01 03:05:00,0.057321,0.056175,50561.814935,-57.965076,-2.0,Stop Loss,2898.253794,2840.288718,3
SXTUSDT,2025-05-02 13:30:00,2025-05-02 08:32:00,2025-05-02 08:35:00,0.64105,0.76926,4430.682034,568.057744,20.0,Target Hit,2840.288718,3408.346462,3
ASRUSDT,2025-05-06 14:30:00,2025-05-06 09:32:00,2025-05-06 09:33:00,2.27,2.2246,1501.474212,-68.166929,-2.0,Stop Loss,3408.346462,3340.179532,1
ALPINEUSDT,2025-05-06 14:30:00,2025-05-06 09:47:00,2025-05-06 09:48:00,1.1929,1.169042,2800.049906,-66.803591,-2.0,Stop Loss,3340.179532,3273.375942,1
MILKUSDT,2025-05-06 18:30:00,2025-05-06 13:47:00,2025-05-06 17:38:00,0.12484,0.122343,26220.569863,-65.467519,-2.0,Stop Loss,3273.375942,3207.908423,231
B2USDT,2025-05-06 18:30:00,2025-05-06 13:32:00,2025-05-06 13:38:00,0.6602,0.646996,4858.994885,-64.158168,-2.0,Stop Loss,3207.908423,3143.750254,6
SYRUPUSDT,2025-05-07 13:30:00,2025-05-07 08:32:00,2025-05-07 09:34:00,0.23777,0.233015,13221.812064,-62.875005,-2.0,Stop Loss,3143.750254,3080.875249,62
OBOLUSDT,2025-05-07 15:30:00,2025-05-07 10:32:00,2025-05-07 10:33:00,0.4026,0.394548,7652.447216,-61.617505,-2.0,Stop Loss,3080.875249,3019.257744,1
DOODUSDT,2025-05-09 18:30:00,2025-05-09 13:32:00,2025-05-09 13:41:00,0.007864,0.007707,383934.097707,-60.385155,-2.0,Stop Loss,3019.257744,2958.872589,9
OGUSDT,2025-05-12 14:30:00,2025-05-12 09:02:00,2025-05-12 09:04:00,5.53,5.4194,535.058334,-59.177452,-2.0,Stop Loss,2958.872589,2899.695138,2
ZKJUSDT,2025-05-13 14:30:00,2025-05-13 09:32:00,2025-05-13 13:29:00,2.134,2.13,1358.807468,-5.43523,-0.187441,4h Timeout,2899.695138,2894.259908,237
SKYAIUSDT,2025-05-13 14:30:00,2025-05-13 09:47:00,2025-05-13 13:44:00,0.05786,0.06204,50021.775109,209.09102,7.224335,4h Timeout,2894.259908,3103.350928,237
NXPCUSDT,2025-05-15 11:30:00,2025-05-15 06:32:00,2025-05-15 06:33:00,2.46585,2.416533,1258.531917,-62.067019,-2.0,Stop Loss,3103.350928,3041.283909,1
CVCUSDT,2025-05-16 13:30:00,2025-05-16 08:32:00,2025-05-16 12:29:00,0.13208,0.1316,23026.074419,-11.052516,-0.363416,4h Timeout,3041.283909,3030.231393,237
AGTUSDT,2025-05-20 15:30:00,2025-05-20 10:32:00,2025-05-20 10:33:00,0.031628,0.030995,95808.504917,-60.604628,-2.0,Stop Loss,3030.231393,2969.626766,1
AWEUSDT,2025-05-21 13:30:00,2025-05-21 08:02:00,2025-05-21 08:08:00,0.068338,0.066971,43454.98501,-59.392535,-2.0,Stop Loss,2969.626766,2910.23423,6
BUSDT,2025-05-22 21:30:00,2025-05-22 16:32:00,2025-05-22 16:34:00,0.25635,0.251223,11352.581355,-58.204685,-2.0,Stop Loss,2910.23423,2852.029546,2
SOONUSDT,2025-05-23 13:30:00,2025-05-23 08:32:00,2025-05-23 09:41:00,0.50897,0.610764,5603.531732,570.405909,20.0,Target Hit,2852.029546,3422.435455,69
HUMAUSDT,2025-05-26 18:30:00,2025-05-26 13:02:00,2025-05-26 13:03:00,0.087952,0.086193,38912.537007,-68.448709,-2.0,Stop Loss,3422.435455,3353.986746,1
AUSDT,2025-05-28 13:30:00,2025-05-28 08:03:00,2025-05-28 09:17:00,0.762,0.74676,4401.557409,-67.079735,-2.0,Stop Loss,3353.986746,3286.907011,74
SOPHUSDT,2025-05-28 18:30:00,2025-05-28 13:02:00,2025-05-28 13:03:00,0.066638,0.065305,49324.814833,-65.73814,-2.0,Stop Loss,3286.907011,3221.168871,1
MERLUSDT,2025-05-29 13:30:00,2025-05-29 08:32:00,2025-05-29 08:35:00,0.15408,0.150998,20905.820811,-64.423377,-2.0,Stop Loss,3221.168871,3156.745493,3
HYPEUSDT,2025-05-30 15:30:00,2025-05-30 10:32:00,2025-05-30 11:16:00,33.623,32.95054,93.886491,-63.13491,-2.0,Stop Loss,3156.745493,3093.610583,44
BDXNUSDT,2025-06-03 15:30:00,2025-06-03 10:32:00,2025-06-03 10:33:00,0.08819,0.086426,35078.927127,-61.872212,-2.0,Stop Loss,3093.610583,3031.738372,1
PUFFERUSDT,2025-06-04 13:30:00,2025-06-04 08:32:00,2025-06-04 11:01:00,0.22268,0.218226,13614.776234,-60.634767,-2.0,Stop Loss,3031.738372,2971.103604,149
PORT3USDT,2025-06-04 13:30:00,2025-06-04 08:47:00,2025-06-04 12:44:00,0.04964,0.0521,59853.013784,147.238414,4.955681,4h Timeout,2971.103604,3118.342018,237
1000000BOBUSDT,2025-06-05 13:30:00,2025-06-05 08:32:00,2025-06-05 08:41:00,0.09221,0.110652,33817.829066,623.668404,20.0,Target Hit,3118.342018,3742.010422,9
LAUSDT,2025-06-05 14:30:00,2025-06-05 09:02:00,2025-06-05 09:05:00,1.056,1.03488,3543.570475,-74.840208,-2.0,Stop Loss,3742.010422,3667.170213,3
SKATEUSDT,2025-06-09 15:30:00,2025-06-09 10:32:00,2025-06-09 10:33:00,0.07651,0.07498,47930.600096,-73.343404,-2.0,Stop Loss,3667.170213,3593.826809,1
HOMEUSDT,2025-06-10 16:30:00,2025-06-10 11:32:00,2025-06-10 11:35:00,0.025012,0.024512,143684.103993,-71.876536,-2.0,Stop Loss,3593.826809,3521.950273,3
RESOLVUSDT,2025-06-10 18:30:00,2025-06-10 13:32:00,2025-06-10 13:33:00,0.1844,0.180712,19099.513411,-70.439005,-2.0,Stop Loss,3521.950273,3451.511267,1
TAIKOUSDT,2025-06-11 17:30:00,2025-06-11 12:32:00,2025-06-11 13:43:00,0.5629,0.551642,6131.65974,-69.030225,-2.0,Stop Loss,3451.511267,3382.481042,71
SQDUSDT,2025-06-11 17:30:00,2025-06-11 12:47:00,2025-06-11 13:40:00,0.2568,0.251664,13171.655148,-67.649621,-2.0,Stop Loss,3382.481042,3314.831421,53
PUMPBTCUSDT,2025-06-13 15:30:00,2025-06-13 10:02:00,2025-06-13 10:25:00,0.04689,0.045952,70693.781643,-66.296628,-2.0,Stop Loss,3314.831421,3248.534793,23
UNIUSDC,2025-06-16 13:30:00,2025-06-16 08:47:00,2025-06-16 12:44:00,7.58,7.757,428.566595,75.856287,2.335092,4h Timeout,3248.534793,3324.39108,237
AAVEUSDC,2025-06-16 13:30:00,2025-06-16 08:33:00,2025-06-16 11:23:00,288.32,282.5536,11.530213,-66.487822,-2.0,Stop Loss,3324.39108,3257.903259,170
SPKUSDT,2025-06-17 14:30:00,2025-06-17 09:02:00,2025-06-17 09:27:00,0.0575,0.05635,56659.187106,-65.158065,-2.0,Stop Loss,3257.903259,3192.745193,25
FUSDT,2025-06-18 17:30:00,2025-06-18 12:47:00,2025-06-18 12:51:00,0.008949,0.00877,356771.169229,-63.854904,-2.0,Stop Loss,3192.745193,3128.89029,4
MYXUSDT,2025-06-18 17:30:00,2025-06-18 12:32:00,2025-06-18 12:36:00,0.08225,0.080605,38041.219326,-62.577806,-2.0,Stop Loss,3128.89029,3066.312484,4
NEWTUSDT,2025-06-19 19:30:00,2025-06-19 14:32:00,2025-06-19 14:36:00,0.2748,0.269304,11158.342372,-61.32625,-2.0,Stop Loss,3066.312484,3004.986234,4
DMCUSDT,2025-06-24 18:30:00,2025-06-24 13:02:00,2025-06-24 13:03:00,0.004074,0.003993,737600.941113,-60.099725,-2.0,Stop Loss,3004.986234,2944.886509,1
HUSDT,2025-06-25 14:30:00,2025-06-25 09:32:00,2025-06-25 09:36:00,0.03774,0.036985,78030.909099,-58.89773,-2.0,Stop Loss,2944.886509,2885.988779,4
OLUSDT,2025-06-25 16:30:00,2025-06-25 11:32:00,2025-06-25 11:34:00,0.03553,0.034819,81226.81619,-57.719776,-2.0,Stop Loss,2885.988779,2828.269004,2
SAHARAUSDT,2025-06-26 17:30:00,2025-06-26 12:02:00,2025-06-26 12:03:00,0.145,0.1421,19505.303473,-56.56538,-2.0,Stop Loss,2828.269004,2771.703624,1
BTCUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:13:00,2025-06-27 08:14:00,111657.0,109423.86,0.024823,-55.434072,-2.0,Stop Loss,2771.703624,2716.269551,1
ETHUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:12:00,2025-06-27 12:09:00,2460.0,2514.08,1.104175,59.713763,2.198374,4h Timeout,2716.269551,2775.983314,237
ICNTUSDT,2025-07-03 18:30:00,2025-07-03 13:02:00,2025-07-03 13:03:00,0.3933,0.385434,7058.182848,-55.519666,-2.0,Stop Loss,2775.983314,2720.463648,1
IDOLUSDT,2025-07-04 14:30:00,2025-07-04 09:17:00,2025-07-04 09:18:00,0.01578,0.015464,172399.470719,-54.409273,-2.0,Stop Loss,2720.463648,2666.054375,1
BULLAUSDT,2025-07-04 14:30:00,2025-07-04 09:02:00,2025-07-04 09:03:00,0.1293,0.126714,20619.136698,-53.321087,-2.0,Stop Loss,2666.054375,2612.733287,1
MUSDT,2025-07-07 14:30:00,2025-07-07 09:32:00,2025-07-07 10:00:00,0.1576,0.18912,16578.2569,522.546657,20.0,Target Hit,2612.733287,3135.279945,28
TANSSIUSDT,2025-07-09 16:30:00,2025-07-09 11:32:00,2025-07-09 11:33:00,0.05299,0.05193,59167.389035,-62.705599,-2.0,Stop Loss,3135.279945,3072.574346,1
