symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
SOONUSDT,2025-05-23 13:30:00,2025-05-23 08:31:00,2025-05-23 12:29:00,0.53875,0.6465,0.484875,0.5731,4254.822384,146.153149,6.37587,4h Timeout,2292.28556,2438.438708,238
HUMAUSDT,2025-05-26 18:30:00,2025-05-26 13:01:00,2025-05-26 13:07:00,0.086779,0.104135,0.078101,0.078101,28099.410093,-243.843871,-10.0,Stop Loss,2438.438708,2194.594838,6
AUSDT,2025-05-28 13:30:00,2025-05-28 08:02:00,2025-05-28 12:00:00,0.74956,0.899472,0.674604,0.75857,2927.844119,26.379876,1.202039,4h Timeout,2194.594838,2220.974713,238
SOPHUSDT,2025-05-28 18:30:00,2025-05-28 13:01:00,2025-05-28 13:02:00,0.070881,0.085057,0.063793,0.063793,31333.851287,-222.097471,-10.0,Stop Loss,2220.974713,1998.877242,1
MERLUSDT,2025-05-29 13:30:00,2025-05-29 08:31:00,2025-05-29 08:50:00,0.1524,0.18288,0.13716,0.13716,13115.9924,-199.887724,-10.0,Stop Loss,1998.877242,1798.989518,19
HYPEUSDT,2025-05-30 15:30:00,2025-05-30 10:31:00,2025-05-30 14:29:00,33.363,40.0356,30.0267,31.853,53.921695,-81.42176,-4.525972,4h Timeout,1798.989518,1717.567758,238
BDXNUSDT,2025-06-03 15:30:00,2025-06-03 10:31:00,2025-06-03 10:35:00,0.09141,0.109692,0.082269,0.082269,18789.714012,-171.756776,-10.0,Stop Loss,1717.567758,1545.810982,4
PUFFERUSDT,2025-06-04 13:30:00,2025-06-04 08:31:00,2025-06-04 12:29:00,0.22884,0.274608,0.205956,0.21811,6754.985938,-72.480999,-4.688866,4h Timeout,1545.810982,1473.329983,238
PORT3USDT,2025-06-04 13:30:00,2025-06-04 08:46:00,2025-06-04 12:44:00,0.04812,0.057744,0.043308,0.0521,30617.830069,121.858964,8.270989,4h Timeout,1473.329983,1595.188947,238
1000000BOBUSDT,2025-06-05 13:30:00,2025-06-05 08:31:00,2025-06-05 08:43:00,0.09498,0.113976,0.085482,0.113976,16794.998385,319.037789,20.0,Target Hit,1595.188947,1914.226736,12
LAUSDT,2025-06-05 14:30:00,2025-06-05 09:01:00,2025-06-05 10:22:00,1.024,1.2288,0.9216,1.2288,1869.362047,382.845347,20.0,Target Hit,1914.226736,2297.072083,81
SKATEUSDT,2025-06-09 15:30:00,2025-06-09 10:31:00,2025-06-09 10:52:00,0.07524,0.090288,0.067716,0.067716,30529.931992,-229.707208,-10.0,Stop Loss,2297.072083,2067.364875,21
HOMEUSDT,2025-06-10 16:30:00,2025-06-10 11:31:00,2025-06-10 11:35:00,0.026116,0.031339,0.023504,0.023504,79160.854449,-206.736487,-10.0,Stop Loss,2067.364875,1860.628387,4
RESOLVUSDT,2025-06-10 18:30:00,2025-06-10 13:31:00,2025-06-10 14:04:00,0.19038,0.228456,0.171342,0.228456,9773.234517,372.125677,20.0,Target Hit,1860.628387,2232.754065,33
TAIKOUSDT,2025-06-11 17:30:00,2025-06-11 12:31:00,2025-06-11 16:29:00,0.5584,0.67008,0.50256,0.5679,3998.485073,37.985608,1.701289,4h Timeout,2232.754065,2270.739673,238
SQDUSDT,2025-06-11 17:30:00,2025-06-11 12:46:00,2025-06-11 16:44:00,0.2548,0.30576,0.22932,0.28284,8911.85115,249.888306,11.00471,4h Timeout,2270.739673,2520.627979,238
PUMPBTCUSDT,2025-06-13 15:30:00,2025-06-13 10:01:00,2025-06-13 10:25:00,0.04767,0.057204,0.042903,0.042903,52876.609591,-252.062798,-10.0,Stop Loss,2520.627979,2268.565181,24
UNIUSDC,2025-06-16 13:30:00,2025-06-16 08:46:00,2025-06-16 12:44:00,7.64,9.168,6.876,7.757,296.932615,34.741116,1.531414,4h Timeout,2268.565181,2303.306297,238
AAVEUSDC,2025-06-16 13:30:00,2025-06-16 08:32:00,2025-06-16 12:30:00,287.58,345.096,258.822,284.52,8.009271,-24.508371,-1.064052,4h Timeout,2303.306297,2278.797927,238
SPKUSDT,2025-06-17 14:30:00,2025-06-17 09:01:00,2025-06-17 09:36:00,0.05858,0.070296,0.052722,0.052722,38900.61329,-227.879793,-10.0,Stop Loss,2278.797927,2050.918134,35
FUSDT,2025-06-18 17:30:00,2025-06-18 12:46:00,2025-06-18 16:44:00,0.009136,0.010963,0.008222,0.009289,224487.536543,34.346593,1.674694,4h Timeout,2050.918134,2085.264727,238
MYXUSDT,2025-06-18 17:30:00,2025-06-18 12:31:00,2025-06-18 13:25:00,0.08073,0.096876,0.072657,0.072657,25830.109339,-208.526473,-10.0,Stop Loss,2085.264727,1876.738254,54
NEWTUSDT,2025-06-19 19:30:00,2025-06-19 14:31:00,2025-06-19 14:33:00,0.2412,0.28944,0.21708,0.28944,7780.838533,375.347651,20.0,Target Hit,1876.738254,2252.085905,2
DMCUSDT,2025-06-24 18:30:00,2025-06-24 13:01:00,2025-06-24 14:41:00,0.004124,0.004949,0.003712,0.004949,546092.605506,450.417181,20.0,Target Hit,2252.085905,2702.503086,100
HUSDT,2025-06-25 14:30:00,2025-06-25 09:31:00,2025-06-25 09:34:00,0.0346,0.04152,0.03114,0.04152,78107.025611,540.500617,20.0,Target Hit,2702.503086,3243.003703,3
OLUSDT,2025-06-25 16:30:00,2025-06-25 11:31:00,2025-06-25 15:29:00,0.034,0.0408,0.0306,0.03652,95382.461863,240.363804,7.411765,4h Timeout,3243.003703,3483.367507,238
SAHARAUSDT,2025-06-26 17:30:00,2025-06-26 12:01:00,2025-06-26 12:46:00,0.13526,0.162312,0.121734,0.121734,25753.123667,-348.336751,-10.0,Stop Loss,3483.367507,3135.030757,45
BTCUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:12:00,2025-06-27 12:10:00,113501.1,136201.32,102150.99,110299.1,0.027621,-88.442918,-2.821118,4h Timeout,3135.030757,3046.587839,238
ETHUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:11:00,2025-06-27 12:09:00,2460.0,2952.0,2214.0,2514.08,1.23845,66.975394,2.198374,4h Timeout,3046.587839,3113.563233,238
ICNTUSDT,2025-07-03 18:30:00,2025-07-03 13:01:00,2025-07-03 13:02:00,0.3445,0.4134,0.31005,0.4134,9037.919399,622.712647,20.0,Target Hit,3113.563233,3736.27588,1
IDOLUSDT,2025-07-04 14:30:00,2025-07-04 09:16:00,2025-07-04 09:41:00,0.01592,0.019104,0.014328,0.014328,234690.69595,-373.627588,-10.0,Stop Loss,3736.27588,3362.648292,25
BULLAUSDT,2025-07-04 14:30:00,2025-07-04 09:01:00,2025-07-04 09:01:00,0.115,0.138,0.1035,0.138,29240.419927,672.529658,20.0,Target Hit (Same Candle),3362.648292,4035.17795,0
MUSDT,2025-07-07 14:30:00,2025-07-07 09:31:00,2025-07-07 10:00:00,0.1584,0.19008,0.14256,0.19008,25474.60827,807.03559,20.0,Target Hit,4035.17795,4842.21354,29
TANSSIUSDT,2025-07-09 16:30:00,2025-07-09 11:31:00,2025-07-09 12:41:00,0.05209,0.062508,0.046881,0.046881,92958.601265,-484.221354,-10.0,Stop Loss,4842.21354,4357.992186,70
PUMPUSDT,2025-07-10 12:30:00,2025-07-10 07:31:00,2025-07-10 09:48:00,0.00539,0.006468,0.004851,0.004851,808532.873077,-435.799219,-10.0,Stop Loss,4357.992186,3922.192967,137
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:46:00,2025-07-10 12:10:00,0.08811,0.105732,0.079299,0.105732,44514.731214,784.438593,20.0,Target Hit,3922.192967,4706.631561,84
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:31:00,2025-07-10 13:08:00,0.13019,0.156228,0.117171,0.117171,36152.020591,-470.663156,-10.0,Stop Loss,4706.631561,4235.968405,157
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:16:00,2025-07-15 13:14:00,0.0794,0.09528,0.07146,0.0806,53349.728019,64.019674,1.511335,4h Timeout,4235.968405,4299.988078,238
CUSDT,2025-07-15 14:30:00,2025-07-15 09:01:00,2025-07-15 09:09:00,0.18058,0.216696,0.162522,0.216696,23812.094796,859.997616,20.0,Target Hit,4299.988078,5159.985694,8
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:31:00,2025-07-15 10:51:00,0.01907,0.022884,0.017163,0.022884,270581.315887,1031.997139,20.0,Target Hit,5159.985694,6191.982833,20
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:31:00,2025-07-17 15:33:00,1.227,1.4724,1.1043,1.1043,5046.440776,-619.198283,-10.0,Stop Loss,6191.982833,5572.784549,2
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:31:00,2025-07-21 09:27:00,0.1569,0.18828,0.14121,0.14121,35518.065962,-557.278455,-10.0,Stop Loss,5572.784549,5015.506095,116
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:31:00,2025-07-23 11:29:00,0.044243,0.053092,0.039819,0.044703,113362.703581,52.146844,1.039712,4h Timeout,5015.506095,5067.652938,238
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:31:00,2025-07-23 13:12:00,4.97,5.964,4.473,4.473,1019.648479,-506.765294,-10.0,Stop Loss,5067.652938,4560.887644,101
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:46:00,2025-07-23 12:57:00,0.002462,0.002954,0.002216,0.002216,1852513.259285,-456.088764,-10.0,Stop Loss,4560.887644,4104.79888,71
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:01:00,2025-07-25 14:59:00,0.0428,0.05136,0.03852,0.04379,95906.515886,94.947451,2.313084,4h Timeout,4104.79888,4199.746331,238
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:16:00,2025-07-25 11:21:00,0.000603,0.000724,0.000543,0.000724,6964753.450498,839.949266,20.0,Target Hit,4199.746331,5039.695597,5
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:46:00,2025-07-29 13:44:00,0.03681,0.044172,0.033129,0.039,136911.045824,299.83519,5.94947,4h Timeout,5039.695597,5339.530787,238
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:01:00,2025-07-29 10:04:00,0.1602,0.19224,0.14418,0.14418,33330.404414,-533.953079,-10.0,Stop Loss,5339.530787,4805.577708,3
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:01:00,2025-07-29 14:02:00,1.2479,1.49748,1.12311,1.12311,3850.931732,-480.557771,-10.0,Stop Loss,4805.577708,4325.019938,1
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:01:00,2025-07-30 08:02:00,0.00557,0.006684,0.005013,0.005013,776484.72847,-432.501994,-10.0,Stop Loss,4325.019938,3892.517944,1
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:31:00,2025-07-31 13:29:00,0.03525,0.0423,0.031725,0.03585,110426.040959,66.255625,1.702128,4h Timeout,3892.517944,3958.773568,238
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:31:00,2025-07-31 12:31:00,0.0594,0.07128,0.05346,0.05346,66646.01967,-395.877357,-10.0,Stop Loss (Same Candle),3958.773568,3562.896212,0
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:31:00,2025-08-05 14:32:00,0.0422,0.05064,0.03798,0.03798,84428.820179,-356.289621,-10.0,Stop Loss,3562.896212,3206.60659,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:01:00,2025-08-05 17:02:00,0.5292,0.63504,0.47628,0.63504,6059.347299,641.321318,20.0,Target Hit,3206.60659,3847.927908,1
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:31:00,2025-08-06 09:41:00,1.143,1.3716,1.0287,1.0287,3366.516105,-384.792791,-10.0,Stop Loss,3847.927908,3463.135118,10
INUSDT,2025-08-07 15:30:00,2025-08-07 10:31:00,2025-08-07 10:41:00,0.0718,0.08616,0.06462,0.08616,48233.079633,692.627024,20.0,Target Hit,3463.135118,4155.762141,10
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:46:00,2025-08-07 20:44:00,0.3064,0.36768,0.27576,0.303,13563.192367,-46.114854,-1.109661,4h Timeout,4155.762141,4109.647287,238
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:31:00,2025-08-07 16:35:00,0.2199,0.26388,0.19791,0.26388,18688.70981,821.929457,20.0,Target Hit,4109.647287,4931.576745,4
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:46:00,2025-08-13 11:48:00,0.014865,0.017838,0.013378,0.013378,331757.601382,-493.157674,-10.0,Stop Loss,4931.576745,4438.41907,2
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:31:00,2025-08-13 11:59:00,0.10394,0.124728,0.093546,0.124728,42701.742064,887.683814,20.0,Target Hit,4438.41907,5326.102884,28
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:16:00,2025-08-15 16:05:00,0.3116,0.37392,0.28044,0.28044,17092.756367,-532.610288,-10.0,Stop Loss,5326.102884,4793.492596,229
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:31:00,2025-08-18 13:41:00,0.10527,0.126324,0.094743,0.126324,45535.21987,958.698519,20.0,Target Hit,4793.492596,5752.191115,70
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:16:00,2025-08-20 11:49:00,0.11749,0.140988,0.105741,0.105741,48958.984721,-575.219111,-10.0,Stop Loss,5752.191115,5176.972003,33
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:31:00,2025-08-20 17:34:00,0.18915,0.22698,0.170235,0.170235,27369.664305,-517.6972,-10.0,Stop Loss,5176.972003,4659.274803,3
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:31:00,2025-08-22 09:59:00,0.4114,0.49368,0.37026,0.49368,11325.412744,931.854961,20.0,Target Hit,4659.274803,5591.129764,28
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:31:00,2025-08-23 08:35:00,0.4444,0.53328,0.39996,0.39996,12581.300098,-559.112976,-10.0,Stop Loss,5591.129764,5032.016787,4
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:16:00,2025-08-25 11:14:00,0.2385,0.2862,0.21465,0.23067,21098.602882,-165.202061,-3.283019,4h Timeout,5032.016787,4866.814727,238
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:31:00,2025-08-25 09:35:00,0.931,1.1172,0.8379,1.1172,5227.513133,973.362945,20.0,Target Hit,4866.814727,5840.177672,4
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:31:00,2025-08-26 13:43:00,0.01394,0.016728,0.012546,0.012546,418951.052513,-584.017767,-10.0,Stop Loss,5840.177672,5256.159905,12
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:31:00,2025-08-27 11:11:00,0.12656,0.151872,0.113904,0.113904,41530.972699,-525.61599,-10.0,Stop Loss,5256.159905,4730.543914,40
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:31:00,2025-08-28 16:45:00,0.10349,0.124188,0.093141,0.124188,45710.154743,946.108783,20.0,Target Hit,4730.543914,5676.652697,14
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:31:00,2025-08-29 05:08:00,0.025778,0.030934,0.0232,0.0232,220213.076934,-567.66527,-10.0,Stop Loss,5676.652697,5108.987427,37
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:31:00,2025-09-01 12:29:00,0.05025,0.0603,0.045225,0.04811,101671.391592,-217.576778,-4.258706,4h Timeout,5108.987427,4891.410649,238
QUSDT,2025-09-02 12:30:00,2025-09-02 07:31:00,2025-09-02 11:17:00,0.009561,0.011473,0.008605,0.011473,511600.31895,978.28213,20.0,Target Hit,4891.410649,5869.692779,226
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:01:00,2025-09-03 11:10:00,0.11659,0.139908,0.104931,0.139908,50344.736078,1173.938556,20.0,Target Hit,5869.692779,7043.631335,9
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:16:00,2025-09-03 11:46:00,0.1392,0.16704,0.12528,0.12528,50600.799822,-704.363134,-10.0,Stop Loss,7043.631335,6339.268202,30
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:31:00,2025-09-03 12:46:00,0.02563,0.030756,0.023067,0.023067,247337.815128,-633.92682,-10.0,Stop Loss,6339.268202,5705.341382,15
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:31:00,2025-09-08 12:29:00,0.2065,0.2478,0.18585,0.2144,27628.771824,218.267297,3.825666,4h Timeout,5705.341382,5923.608679,238
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:01:00,2025-09-08 13:02:00,0.678,0.8136,0.6102,0.8136,8736.885957,1184.721736,20.0,Target Hit,5923.608679,7108.330415,1
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:49:00,2025-09-09 10:28:00,0.4749,0.56988,0.42741,0.42741,14968.057306,-710.833041,-10.0,Stop Loss,7108.330415,6397.497373,219
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:01:00,2025-09-09 10:59:00,0.07199,0.086388,0.064791,0.0742,88866.47275,196.394905,3.069871,4h Timeout,6397.497373,6593.892278,238
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:01:00,2025-09-09 15:01:00,0.2766,0.33192,0.24894,0.24894,23839.089942,-659.389228,-10.0,Stop Loss (Same Candle),6593.892278,5934.50305,0
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:01:00,2025-09-11 12:18:00,0.5738,0.68856,0.51642,0.51642,10342.459133,-593.450305,-10.0,Stop Loss,5934.50305,5341.052745,17
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:01:00,2025-09-12 08:07:00,0.001867,0.00224,0.00168,0.00224,2861380.44853,1068.210549,20.0,Target Hit,5341.052745,6409.263294,6
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:31:00,2025-09-12 10:45:00,0.01864,0.022368,0.016776,0.022368,343844.597332,1281.852659,20.0,Target Hit,6409.263294,7691.115953,14
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:01:00,2025-09-15 15:11:00,1.2819,1.53828,1.15371,1.15371,5999.778417,-769.111595,-10.0,Stop Loss,7691.115953,6922.004358,70
