symbol,launch_date,entry_time,exit_time,entry_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:46:00,2025-07-10 11:55:00,0.08811,0.101326,96529.323207,1275.7798,15.0,Target Hit,8505.198668,9780.978468,69
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:31:00,2025-07-10 13:05:00,0.13019,0.12368,75128.492725,-489.048923,-5.0,Stop Loss,9780.978468,9291.929545,154
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:16:00,2025-07-15 09:27:00,0.0794,0.07543,117026.82046,-464.596477,-5.0,Stop Loss,9291.929545,8827.333067,11
CUSDT,2025-07-15 14:30:00,2025-07-15 09:01:00,2025-07-15 09:08:00,0.18058,0.207667,48883.226643,1324.09996,15.0,Target Hit,8827.333067,10151.433027,7
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:31:00,2025-07-15 10:32:00,0.01907,0.018116,532324.752353,-507.571651,-5.0,Stop Loss,10151.433027,9643.861376,1
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:31:00,2025-07-17 15:33:00,1.227,1.16565,7859.707723,-482.193069,-5.0,Stop Loss,9643.861376,9161.668307,2
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:31:00,2025-07-21 07:34:00,0.1569,0.180435,58391.767414,1374.250246,15.0,Target Hit,9161.668307,10535.918553,3
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:31:00,2025-07-23 11:29:00,0.044243,0.044703,238137.525784,109.543262,1.039712,4h Timeout,10535.918553,10645.461815,238
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:31:00,2025-07-23 11:49:00,4.97,4.7215,2141.944027,-532.273091,-5.0,Stop Loss,10645.461815,10113.188724,18
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:46:00,2025-07-23 12:08:00,0.002462,0.002339,4107712.723145,-505.659436,-5.0,Stop Loss,10113.188724,9607.529288,22
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:01:00,2025-07-25 11:14:00,0.0428,0.04066,224474.983368,-480.376464,-5.0,Stop Loss,9607.529288,9127.152824,13
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:16:00,2025-07-25 11:21:00,0.000603,0.000693,15136240.172065,1369.072924,15.0,Target Hit,9127.152824,10496.225747,5
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:46:00,2025-07-29 13:44:00,0.03681,0.039,285146.040405,624.469828,5.94947,4h Timeout,10496.225747,11120.695576,238
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:01:00,2025-07-29 10:02:00,0.1602,0.15219,69417.57538,-556.034779,-5.0,Stop Loss,11120.695576,10564.660797,1
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:01:00,2025-07-29 14:02:00,1.2479,1.185505,8465.951436,-528.23304,-5.0,Stop Loss,10564.660797,10036.427757,1
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:01:00,2025-07-30 08:02:00,0.00557,0.005292,1801872.128755,-501.821388,-5.0,Stop Loss,10036.427757,9534.606369,1
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:31:00,2025-07-31 09:54:00,0.03525,0.033488,270485.287073,-476.730318,-5.0,Stop Loss,9534.606369,9057.876051,23
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:31:00,2025-07-31 12:32:00,0.0594,0.05643,152489.495805,-452.893803,-5.0,Stop Loss,9057.876051,8604.982248,1
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:31:00,2025-08-05 14:32:00,0.0422,0.04009,203909.53195,-430.249112,-5.0,Stop Loss,8604.982248,8174.733136,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:01:00,2025-08-05 17:02:00,0.5292,0.60858,15447.341527,1226.20997,15.0,Target Hit,8174.733136,9400.943106,1
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:31:00,2025-08-06 09:32:00,1.143,1.08585,8224.797118,-470.047155,-5.0,Stop Loss,9400.943106,8930.895951,1
INUSDT,2025-08-07 15:30:00,2025-08-07 10:31:00,2025-08-07 10:39:00,0.0718,0.08257,124385.737478,1339.634393,15.0,Target Hit,8930.895951,10270.530344,8
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:46:00,2025-08-07 16:47:00,0.3064,0.29108,33520.007649,-513.526517,-5.0,Stop Loss,10270.530344,9757.003826,1
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:31:00,2025-08-07 16:34:00,0.2199,0.252885,44370.185659,1463.550574,15.0,Target Hit,9757.003826,11220.5544,3
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:46:00,2025-08-13 11:47:00,0.014865,0.014122,754830.433931,-561.02772,-5.0,Stop Loss,11220.5544,10659.52668,1
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:31:00,2025-08-13 11:32:00,0.10394,0.098743,102554.614974,-532.976334,-5.0,Stop Loss,10659.52668,10126.550346,1
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:16:00,2025-08-15 14:45:00,0.3116,0.29602,32498.556952,-506.327517,-5.0,Stop Loss,10126.550346,9620.222829,149
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:31:00,2025-08-18 12:48:00,0.10527,0.12106,91386.176774,1443.033424,15.0,Target Hit,9620.222829,11063.256253,17
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:16:00,2025-08-20 11:37:00,0.11749,0.111615,94163.386274,-553.162813,-5.0,Stop Loss,11063.256253,10510.093441,21
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:31:00,2025-08-20 17:33:00,0.18915,0.179692,55564.860908,-525.504672,-5.0,Stop Loss,10510.093441,9984.588769,2
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:31:00,2025-08-22 09:32:00,0.4114,0.39083,24269.783103,-499.229438,-5.0,Stop Loss,9984.588769,9485.35933,1
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:31:00,2025-08-23 08:32:00,0.4444,0.42218,21344.192912,-474.267967,-5.0,Stop Loss,9485.35933,9011.091364,1
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:16:00,2025-08-25 10:33:00,0.2385,0.226575,37782.353726,-450.554568,-5.0,Stop Loss,9011.091364,8560.536796,197
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:31:00,2025-08-25 09:34:00,0.931,1.07065,9194.991187,1284.080519,15.0,Target Hit,8560.536796,9844.617315,3
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:31:00,2025-08-26 13:42:00,0.01394,0.013243,706213.580694,-492.230866,-5.0,Stop Loss,9844.617315,9352.386449,11
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:31:00,2025-08-27 10:47:00,0.12656,0.120232,73896.858795,-467.619322,-5.0,Stop Loss,9352.386449,8884.767127,16
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:31:00,2025-08-28 16:34:00,0.10349,0.119014,85851.455471,1332.715069,15.0,Target Hit,8884.767127,10217.482196,3
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:31:00,2025-08-29 04:33:00,0.025778,0.024489,396364.426863,-510.87411,-5.0,Stop Loss,10217.482196,9706.608086,2
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:31:00,2025-09-01 08:46:00,0.05025,0.057788,193166.330067,1455.991213,15.0,Target Hit,9706.608086,11162.599299,15
QUSDT,2025-09-02 12:30:00,2025-09-02 07:31:00,2025-09-02 07:38:00,0.009561,0.010995,1167513.785041,1674.389895,15.0,Target Hit,11162.599299,12836.989194,7
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:01:00,2025-09-03 11:04:00,0.11659,0.134078,110103.689798,1925.548379,15.0,Target Hit,12836.989194,14762.537573,3
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:16:00,2025-09-03 11:30:00,0.1392,0.13224,106052.712447,-738.126879,-5.0,Stop Loss,14762.537573,14024.410694,14
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:31:00,2025-09-03 12:42:00,0.02563,0.024348,547187.307608,-701.220535,-5.0,Stop Loss,14024.410694,13323.190159,11
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:31:00,2025-09-08 12:29:00,0.2065,0.2144,64519.080675,509.700737,3.825666,4h Timeout,13323.190159,13832.890897,238
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:01:00,2025-09-08 13:02:00,0.678,0.7797,20402.493948,2074.933634,15.0,Target Hit,13832.890897,15907.824531,1
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:49:00,2025-09-09 10:02:00,0.4749,0.451155,33497.208952,-795.391227,-5.0,Stop Loss,15907.824531,15112.433305,193
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:01:00,2025-09-09 10:59:00,0.07199,0.0742,209924.063128,463.93218,3.069871,4h Timeout,15112.433305,15576.365484,238
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:01:00,2025-09-09 15:02:00,0.2766,0.26277,56313.68577,-778.818274,-5.0,Stop Loss,15576.365484,14797.54721,1
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:01:00,2025-09-11 12:03:00,0.5738,0.54511,25788.684576,-739.87736,-5.0,Stop Loss,14797.54721,14057.669849,2
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:01:00,2025-09-12 08:02:00,0.001867,0.001773,7531163.532294,-702.883492,-5.0,Stop Loss,14057.669849,13354.786357,1
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:31:00,2025-09-12 10:34:00,0.01864,0.017708,716458.495542,-667.739318,-5.0,Stop Loss,13354.786357,12687.047039,3
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:01:00,2025-09-15 14:04:00,1.2819,1.217805,9897.064544,-634.352352,-5.0,Stop Loss,12687.047039,12052.694687,3
