symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
BUSDT,2025-05-22 21:30:00,2025-05-22 16:31:00,2025-05-22 16:53:00,0.24311,0.291732,0.206643,0.291732,7007.773177,340.731947,20.0,Target Hit,1703.659737,2044.391685,22
SOONUSDT,2025-05-23 13:30:00,2025-05-23 08:31:00,2025-05-23 12:29:00,0.53875,0.6465,0.457937,0.5731,3794.694542,130.347758,6.37587,4h Timeout,2044.391685,2174.739442,238
HUMAUSDT,2025-05-26 18:30:00,2025-05-26 13:01:00,2025-05-26 13:08:00,0.086779,0.104135,0.073762,0.073762,25060.664931,-326.210916,-15.0,Stop Loss,2174.739442,1848.528526,7
AUSDT,2025-05-28 13:30:00,2025-05-28 08:02:00,2025-05-28 12:00:00,0.74956,0.899472,0.637126,0.75857,2466.15151,22.220025,1.202039,4h Timeout,1848.528526,1870.748551,238
SOPHUSDT,2025-05-28 18:30:00,2025-05-28 13:01:00,2025-05-28 16:59:00,0.070881,0.085057,0.060249,0.067535,26392.80697,-88.310332,-4.720588,4h Timeout,1870.748551,1782.438219,238
MERLUSDT,2025-05-29 13:30:00,2025-05-29 08:31:00,2025-05-29 12:29:00,0.1524,0.18288,0.12954,0.13725,11695.788837,-177.191201,-9.940945,4h Timeout,1782.438219,1605.247018,238
HYPEUSDT,2025-05-30 15:30:00,2025-05-30 10:31:00,2025-05-30 14:29:00,33.363,40.0356,28.35855,31.853,48.114589,-72.653029,-4.525972,4h Timeout,1605.247018,1532.593989,238
BDXNUSDT,2025-06-03 15:30:00,2025-06-03 10:31:00,2025-06-03 10:44:00,0.09141,0.109692,0.077698,0.077698,16766.152381,-229.889098,-15.0,Stop Loss,1532.593989,1302.704891,13
PUFFERUSDT,2025-06-04 13:30:00,2025-06-04 08:31:00,2025-06-04 12:29:00,0.22884,0.274608,0.194514,0.21811,5692.645039,-61.082081,-4.688866,4h Timeout,1302.704891,1241.622809,238
PORT3USDT,2025-06-04 13:30:00,2025-06-04 08:46:00,2025-06-04 12:44:00,0.04812,0.057744,0.040902,0.0521,25802.635276,102.694488,8.270989,4h Timeout,1241.622809,1344.317298,238
1000000BOBUSDT,2025-06-05 13:30:00,2025-06-05 08:31:00,2025-06-05 08:43:00,0.09498,0.113976,0.080733,0.113976,14153.688123,268.86346,20.0,Target Hit,1344.317298,1613.180757,12
LAUSDT,2025-06-05 14:30:00,2025-06-05 09:01:00,2025-06-05 10:22:00,1.024,1.2288,0.8704,1.2288,1575.371833,322.636151,20.0,Target Hit,1613.180757,1935.816909,81
SKATEUSDT,2025-06-09 15:30:00,2025-06-09 10:31:00,2025-06-09 10:55:00,0.07524,0.090288,0.063954,0.063954,25728.560725,-290.372536,-15.0,Stop Loss,1935.816909,1645.444373,24
HOMEUSDT,2025-06-10 16:30:00,2025-06-10 11:31:00,2025-06-10 11:38:00,0.026116,0.031339,0.022199,0.022199,63005.221803,-246.816656,-15.0,Stop Loss,1645.444373,1398.627717,7
RESOLVUSDT,2025-06-10 18:30:00,2025-06-10 13:31:00,2025-06-10 14:04:00,0.19038,0.228456,0.161823,0.228456,7346.505498,279.725543,20.0,Target Hit,1398.627717,1678.35326,33
TAIKOUSDT,2025-06-11 17:30:00,2025-06-11 12:31:00,2025-06-11 16:29:00,0.5584,0.67008,0.47464,0.5679,3005.646956,28.553646,1.701289,4h Timeout,1678.35326,1706.906906,238
SQDUSDT,2025-06-11 17:30:00,2025-06-11 12:46:00,2025-06-11 16:44:00,0.2548,0.30576,0.21658,0.28284,6699.006696,187.840148,11.00471,4h Timeout,1706.906906,1894.747054,238
PUMPBTCUSDT,2025-06-13 15:30:00,2025-06-13 10:01:00,2025-06-13 13:59:00,0.04767,0.057204,0.040519,0.04693,39747.158672,-29.412897,-1.552339,4h Timeout,1894.747054,1865.334156,238
UNIUSDC,2025-06-16 13:30:00,2025-06-16 08:46:00,2025-06-16 12:44:00,7.64,9.168,6.494,7.757,244.153685,28.565981,1.531414,4h Timeout,1865.334156,1893.900138,238
AAVEUSDC,2025-06-16 13:30:00,2025-06-16 08:32:00,2025-06-16 12:30:00,287.58,345.096,244.443,284.52,6.585646,-20.152077,-1.064052,4h Timeout,1893.900138,1873.74806,238
SPKUSDT,2025-06-17 14:30:00,2025-06-17 09:01:00,2025-06-17 12:59:00,0.05858,0.070296,0.049793,0.05802,31986.139642,-17.912238,-0.955958,4h Timeout,1873.74806,1855.835822,238
FUSDT,2025-06-18 17:30:00,2025-06-18 12:46:00,2025-06-18 16:44:00,0.009136,0.010963,0.007766,0.009289,203134.393832,31.079562,1.674694,4h Timeout,1855.835822,1886.915384,238
MYXUSDT,2025-06-18 17:30:00,2025-06-18 12:31:00,2025-06-18 13:30:00,0.08073,0.096876,0.06862,0.06862,23373.162199,-283.037308,-15.0,Stop Loss,1886.915384,1603.878077,59
NEWTUSDT,2025-06-19 19:30:00,2025-06-19 14:31:00,2025-06-19 14:33:00,0.2412,0.28944,0.20502,0.28944,6649.577432,320.775615,20.0,Target Hit,1603.878077,1924.653692,2
DMCUSDT,2025-06-24 18:30:00,2025-06-24 13:01:00,2025-06-24 14:41:00,0.004124,0.004949,0.003505,0.004949,466695.851599,384.930738,20.0,Target Hit,1924.653692,2309.58443,100
HUSDT,2025-06-25 14:30:00,2025-06-25 09:31:00,2025-06-25 09:34:00,0.0346,0.04152,0.02941,0.04152,66750.995098,461.916886,20.0,Target Hit,2309.58443,2771.501316,3
OLUSDT,2025-06-25 16:30:00,2025-06-25 11:31:00,2025-06-25 15:29:00,0.034,0.0408,0.0289,0.03652,81514.744602,205.417156,7.411765,4h Timeout,2771.501316,2976.918473,238
SAHARAUSDT,2025-06-26 17:30:00,2025-06-26 12:01:00,2025-06-26 12:47:00,0.13526,0.162312,0.114971,0.114971,22008.860512,-446.537771,-15.0,Stop Loss,2976.918473,2530.380702,46
BTCUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:12:00,2025-06-27 12:10:00,113501.1,136201.32,96475.935,110299.1,0.022294,-71.385026,-2.821118,4h Timeout,2530.380702,2458.995676,238
ETHUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:11:00,2025-06-27 12:09:00,2460.0,2952.0,2091.0,2514.08,0.999592,54.057921,2.198374,4h Timeout,2458.995676,2513.053597,238
ICNTUSDT,2025-07-03 18:30:00,2025-07-03 13:01:00,2025-07-03 13:02:00,0.3445,0.4134,0.292825,0.4134,7294.785477,502.610719,20.0,Target Hit,2513.053597,3015.664316,1
IDOLUSDT,2025-07-04 14:30:00,2025-07-04 09:16:00,2025-07-04 09:43:00,0.01592,0.019104,0.013532,0.013532,189426.150516,-452.349647,-15.0,Stop Loss,3015.664316,2563.314669,27
BULLAUSDT,2025-07-04 14:30:00,2025-07-04 09:01:00,2025-07-04 09:01:00,0.115,0.138,0.09775,0.138,22289.692772,512.662934,20.0,Target Hit (Same Candle),2563.314669,3075.977603,0
MUSDT,2025-07-07 14:30:00,2025-07-07 09:31:00,2025-07-07 10:00:00,0.1584,0.19008,0.13464,0.19008,19419.050521,615.195521,20.0,Target Hit,3075.977603,3691.173123,29
TANSSIUSDT,2025-07-09 16:30:00,2025-07-09 11:31:00,2025-07-09 15:29:00,0.05209,0.062508,0.044276,0.05651,70861.453696,313.207625,8.485314,4h Timeout,3691.173123,4004.380748,238
PUMPUSDT,2025-07-10 12:30:00,2025-07-10 07:31:00,2025-07-10 11:29:00,0.00539,0.006468,0.004582,0.004904,742927.78263,-361.062902,-9.016698,4h Timeout,4004.380748,3643.317846,238
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:46:00,2025-07-10 12:10:00,0.08811,0.105732,0.074893,0.105732,41349.652094,728.663569,20.0,Target Hit,3643.317846,4371.981415,84
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:31:00,2025-07-10 14:23:00,0.13019,0.156228,0.110662,0.156228,33581.545551,874.396283,20.0,Target Hit,4371.981415,5246.377698,232
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:16:00,2025-07-15 13:14:00,0.0794,0.09528,0.06749,0.0806,66075.285872,79.290343,1.511335,4h Timeout,5246.377698,5325.668041,238
CUSDT,2025-07-15 14:30:00,2025-07-15 09:01:00,2025-07-15 09:09:00,0.18058,0.216696,0.153493,0.216696,29492.014848,1065.133608,20.0,Target Hit,5325.668041,6390.80165,8
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:31:00,2025-07-15 10:51:00,0.01907,0.022884,0.016209,0.022884,335123.316706,1278.16033,20.0,Target Hit,6390.80165,7668.961979,20
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:31:00,2025-07-17 16:05:00,1.227,1.4724,1.04295,1.4724,6250.172762,1533.792396,20.0,Target Hit,7668.961979,9202.754375,34
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:31:00,2025-07-21 10:17:00,0.1569,0.18828,0.133365,0.133365,58653.628906,-1380.413156,-15.0,Stop Loss,9202.754375,7822.341219,166
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:31:00,2025-07-23 11:29:00,0.044243,0.053092,0.037607,0.044703,176804.041749,81.329859,1.039712,4h Timeout,7822.341219,7903.671078,238
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:31:00,2025-07-23 15:29:00,4.97,5.964,4.2245,4.66,1590.275871,-492.98552,-6.237425,4h Timeout,7903.671078,7410.685558,238
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:46:00,2025-07-23 14:00:00,0.002462,0.002954,0.002093,0.002093,3010026.628072,-1111.602834,-15.0,Stop Loss,7410.685558,6299.082725,134
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:01:00,2025-07-25 14:59:00,0.0428,0.05136,0.03638,0.04379,147174.830013,145.703082,2.313084,4h Timeout,6299.082725,6444.785806,238
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:16:00,2025-07-25 11:21:00,0.000603,0.000724,0.000513,0.000724,10687870.325506,1288.957161,20.0,Target Hit,6444.785806,7733.742968,5
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:46:00,2025-07-29 13:44:00,0.03681,0.044172,0.031289,0.039,210098.96679,460.116737,5.94947,4h Timeout,7733.742968,8193.859705,238
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:01:00,2025-07-29 10:05:00,0.1602,0.19224,0.13617,0.13617,51147.688544,-1229.078956,-15.0,Stop Loss,8193.859705,6964.780749,4
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:01:00,2025-07-29 14:04:00,1.2479,1.49748,1.060715,1.060715,5581.201017,-1044.717112,-15.0,Stop Loss,6964.780749,5920.063637,3
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:01:00,2025-07-30 08:15:00,0.00557,0.006684,0.004734,0.004734,1062848.049681,-888.009546,-15.0,Stop Loss,5920.063637,5032.054091,14
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:31:00,2025-07-31 13:29:00,0.03525,0.0423,0.029962,0.03585,142753.307552,85.651985,1.702128,4h Timeout,5032.054091,5117.706076,238
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:31:00,2025-07-31 12:35:00,0.0594,0.07128,0.05049,0.05049,86156.667942,-767.655911,-15.0,Stop Loss,5117.706076,4350.050164,4
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:31:00,2025-08-05 14:32:00,0.0422,0.05064,0.03587,0.03587,103081.75745,-652.507525,-15.0,Stop Loss,4350.050164,3697.54264,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:01:00,2025-08-05 17:02:00,0.5292,0.63504,0.44982,0.63504,6987.042025,739.508528,20.0,Target Hit,3697.54264,4437.051168,1
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:31:00,2025-08-06 13:29:00,1.143,1.3716,0.97155,1.016,3881.93453,-493.005685,-11.111111,4h Timeout,4437.051168,3944.045482,238
INUSDT,2025-08-07 15:30:00,2025-08-07 10:31:00,2025-08-07 10:41:00,0.0718,0.08616,0.06103,0.08616,54930.995576,788.809096,20.0,Target Hit,3944.045482,4732.854579,10
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:46:00,2025-08-07 20:44:00,0.3064,0.36768,0.26044,0.303,15446.653325,-52.518621,-1.109661,4h Timeout,4732.854579,4680.335958,238
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:31:00,2025-08-07 16:35:00,0.2199,0.26388,0.186915,0.26388,21283.928866,936.067192,20.0,Target Hit,4680.335958,5616.403149,4
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:46:00,2025-08-13 15:44:00,0.014865,0.017838,0.012635,0.016664,377827.322506,679.711353,12.102254,4h Timeout,5616.403149,6296.114502,238
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:31:00,2025-08-13 11:59:00,0.10394,0.124728,0.088349,0.124728,60574.509354,1259.2229,20.0,Target Hit,6296.114502,7555.337403,28
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:16:00,2025-08-15 16:14:00,0.3116,0.37392,0.26486,0.2803,24246.910792,-758.928308,-10.044929,4h Timeout,7555.337403,6796.409095,238
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:31:00,2025-08-18 13:41:00,0.10527,0.126324,0.08948,0.126324,64561.689892,1359.281819,20.0,Target Hit,6796.409095,8155.690914,70
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:16:00,2025-08-20 12:12:00,0.11749,0.140988,0.099866,0.099866,69416.043186,-1223.353637,-15.0,Stop Loss,8155.690914,6932.337277,56
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:31:00,2025-08-20 17:35:00,0.18915,0.22698,0.160778,0.160778,36649.945952,-1039.850592,-15.0,Stop Loss,6932.337277,5892.486685,4
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:31:00,2025-08-22 09:59:00,0.4114,0.49368,0.34969,0.49368,14323.010902,1178.497337,20.0,Target Hit,5892.486685,7070.984022,28
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:31:00,2025-08-23 08:41:00,0.4444,0.53328,0.37774,0.37774,15911.305181,-1060.647603,-15.0,Stop Loss,7070.984022,6010.336419,10
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:16:00,2025-08-25 11:14:00,0.2385,0.2862,0.202725,0.23067,25200.571987,-197.320479,-3.283019,4h Timeout,6010.336419,5813.01594,238
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:31:00,2025-08-25 09:35:00,0.931,1.1172,0.79135,1.1172,6243.840967,1162.603188,20.0,Target Hit,5813.01594,6975.619128,4
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:31:00,2025-08-26 16:26:00,0.01394,0.016728,0.011849,0.016728,500403.093859,1395.123826,20.0,Target Hit,6975.619128,8370.742954,175
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:31:00,2025-08-27 11:18:00,0.12656,0.151872,0.107576,0.107576,66140.510067,-1255.611443,-15.0,Stop Loss,8370.742954,7115.131511,47
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:31:00,2025-08-28 16:45:00,0.10349,0.124188,0.087966,0.124188,68751.874683,1423.026302,20.0,Target Hit,7115.131511,8538.157813,14
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:31:00,2025-08-29 05:15:00,0.025778,0.030934,0.021911,0.021911,331218.783969,-1280.723672,-15.0,Stop Loss,8538.157813,7257.434141,44
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:31:00,2025-09-01 12:29:00,0.05025,0.0603,0.042712,0.04811,144426.550073,-309.072817,-4.258706,4h Timeout,7257.434141,6948.361324,238
QUSDT,2025-09-02 12:30:00,2025-09-02 07:31:00,2025-09-02 11:17:00,0.009561,0.011473,0.008127,0.011473,726740.019248,1389.672265,20.0,Target Hit,6948.361324,8338.033589,226
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:01:00,2025-09-03 11:10:00,0.11659,0.139908,0.099102,0.139908,71515.855466,1667.606718,20.0,Target Hit,8338.033589,10005.640307,9
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:16:00,2025-09-03 13:56:00,0.1392,0.16704,0.11832,0.16704,71879.599904,2001.128061,20.0,Target Hit,10005.640307,12006.768368,160
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:31:00,2025-09-03 13:37:00,0.02563,0.030756,0.021786,0.030756,468465.406474,2401.353674,20.0,Target Hit,12006.768368,14408.122042,66
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:31:00,2025-09-08 12:29:00,0.2065,0.2478,0.175525,0.2144,69772.988094,551.206606,3.825666,4h Timeout,14408.122042,14959.328647,238
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:01:00,2025-09-08 13:02:00,0.678,0.8136,0.5763,0.8136,22063.90656,2991.865729,20.0,Target Hit,14959.328647,17951.194377,1
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:49:00,2025-09-09 10:40:00,0.4749,0.56988,0.403665,0.403665,37799.946045,-2692.679157,-15.0,Stop Loss,17951.194377,15258.51522,231
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:01:00,2025-09-09 10:59:00,0.07199,0.086388,0.061191,0.0742,211953.260458,468.416706,3.069871,4h Timeout,15258.51522,15726.931926,238
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:01:00,2025-09-09 15:01:00,0.2766,0.33192,0.23511,0.23511,56858.032994,-2359.039789,-15.0,Stop Loss (Same Candle),15726.931926,13367.892137,0
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:01:00,2025-09-11 12:19:00,0.5738,0.68856,0.48773,0.48773,23297.128158,-2005.183821,-15.0,Stop Loss,13367.892137,11362.708317,18
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:01:00,2025-09-12 08:07:00,0.001867,0.00224,0.001587,0.00224,6087382.576097,2272.541663,20.0,Target Hit,11362.708317,13635.24998,6
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:31:00,2025-09-12 10:45:00,0.01864,0.022368,0.015844,0.022368,731504.827245,2727.049996,20.0,Target Hit,13635.24998,16362.299976,14
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:01:00,2025-09-15 15:41:00,1.2819,1.53828,1.089615,1.089615,12764.100145,-2454.344996,-15.0,Stop Loss,16362.299976,13907.954979,100
