symbol,profitable,total_profit_usd,final_capital,trade_type,entry_price,exit_price,profit_pct,exit_reason,duration_hours,entry_time,exit_time
1000000BOBUSDT,False,169.0371991247265,2169.0371991247266,short,0.10968,0.10041,8.451859956236325,End of Data,23.0,2025-06-05 08:00:00,2025-06-06 07:00:00
A2ZUSDT,False,-139.99999999999994,1860.0,short,0.005137,0.00549659,-6.999999999999998,Stop Loss,1.0,2025-07-30 08:00:00,2025-07-30 09:00:00
AAVEUSDC,False,-79.42640353625022,1920.5735964637497,long,287.31,275.9,-3.971320176812511,End of Data,23.0,2025-06-16 08:00:00,2025-06-17 07:00:00
ADAUSDC,False,172.31667883592368,2172.3166788359235,short,0.9587,0.8761,8.615833941796183,End of Data,23.0,2025-03-06 10:00:00,2025-03-07 09:00:00
AERGOUSDT,False,-140.00000000000009,1860.0,long,0.38935,0.36209549999999996,-7.000000000000004,Stop Loss,1.0,2025-04-16 11:00:00,2025-04-16 12:00:00
AGTUSDT,False,-4.513944865387756,1995.4860551346123,long,0.031015,0.030945,-0.22569724326938775,End of Data,23.0,2025-05-20 10:00:00,2025-05-21 09:00:00
AI16ZUSDT,False,-140.00000000000017,1859.9999999999998,long,2.081,1.9353299999999998,-7.000000000000009,Stop Loss,3.0,2025-01-02 13:00:00,2025-01-02 16:00:00
AINUSDT,True,400.00000000000006,2400.0,long,0.09325,0.1119,20.0,Target Hit,3.0,2025-07-10 10:00:00,2025-07-10 13:00:00
AIOTUSDT,False,-140.00000000000014,1859.9999999999998,long,0.25553,0.23764289999999996,-7.000000000000008,Stop Loss,5.0,2025-04-30 12:00:00,2025-04-30 17:00:00
AIOUSDT,False,-140.0000000000002,1859.9999999999998,long,0.12512,0.1163616,-7.000000000000011,Stop Loss,1.0,2025-08-13 11:00:00,2025-08-13 12:00:00
AIXBTUSDT,True,399.9999999999999,2400.0,long,0.29049,0.348588,19.999999999999993,Target Hit,4.0,2024-12-20 18:00:00,2024-12-20 22:00:00
ALCHUSDT,False,-140.00000000000023,1859.9999999999998,long,0.20275,0.1885575,-7.0000000000000115,Stop Loss,2.0,2025-01-07 11:00:00,2025-01-07 13:00:00
ALLUSDT,False,-28.84615384615366,1971.1538461538464,short,1.04,1.055,-1.4423076923076827,End of Data,23.0,2025-08-06 09:00:00,2025-08-07 08:00:00
ALPINEUSDT,False,-140.00000000000014,1859.9999999999998,long,1.1695,1.087635,-7.000000000000006,Stop Loss,1.0,2025-05-06 09:00:00,2025-05-06 10:00:00
ANIMEUSDT,False,-140.0000000000002,1859.9999999999998,long,0.0937,0.087141,-7.000000000000009,Stop Loss,2.0,2025-01-23 17:00:00,2025-01-23 19:00:00
ARCUSDT,False,-140.00000000000006,1860.0,long,0.349,0.32456999999999997,-7.000000000000002,Stop Loss,2.0,2025-01-17 13:00:00,2025-01-17 15:00:00
ARIAUSDT,False,-140.00000000000009,1860.0,long,0.11274,0.1048482,-7.0000000000000036,Stop Loss,1.0,2025-09-03 11:00:00,2025-09-03 12:00:00
ASRUSDT,False,-140.00000000000023,1859.9999999999998,long,2.223,2.0673899999999996,-7.0000000000000115,Stop Loss,1.0,2025-05-06 09:00:00,2025-05-06 10:00:00
ATHUSDT,False,212.28690897394665,2212.2869089739465,short,0.03109,0.02779,10.614345448697334,End of Data,23.0,2025-04-02 15:00:00,2025-04-03 14:00:00
AUSDT,False,-51.11795844196897,1948.882041558031,long,0.75942,0.74001,-2.5558979220984486,End of Data,23.0,2025-05-28 08:00:00,2025-05-29 07:00:00
AVAAIUSDT,True,399.99999999999994,2400.0,short,0.22395,0.17916,20.0,Target Hit,14.0,2025-01-17 13:00:00,2025-01-18 03:00:00
AVNTUSDT,False,-140.00000000000017,1859.9999999999998,short,0.19246,0.2059322,-7.000000000000009,Stop Loss,1.0,2025-09-09 15:00:00,2025-09-09 16:00:00
AWEUSDT,False,-93.53275753107224,1906.4672424689277,short,0.066458,0.069566,-4.676637876553611,End of Data,23.0,2025-05-21 08:00:00,2025-05-22 07:00:00
B2USDT,False,-139.99999999999997,1860.0,long,0.6532,0.607476,-6.999999999999998,Stop Loss,7.0,2025-05-06 13:00:00,2025-05-06 20:00:00
B3USDT,False,-140.00000000000017,1859.9999999999998,long,0.01408,0.013094399999999999,-7.000000000000011,Stop Loss,3.0,2025-02-13 11:00:00,2025-02-13 14:00:00
BABYUSDT,False,-139.99999999999997,1860.0,short,0.06358,0.0680306,-6.999999999999999,Stop Loss,5.0,2025-04-05 13:00:00,2025-04-05 18:00:00
BANANAS31USDT,False,-140.00000000000006,1860.0,long,0.005537,0.00514941,-7.000000000000002,Stop Loss,3.0,2025-03-22 09:00:00,2025-03-22 12:00:00
BANKUSDT,False,-140.0,1860.0,long,0.052102,0.04845486,-6.999999999999999,Stop Loss,1.0,2025-04-18 18:00:00,2025-04-18 19:00:00
BASUSDT,False,-140.00000000000026,1859.9999999999998,short,0.013107,0.014024490000000002,-7.000000000000013,Stop Loss,3.0,2025-08-26 13:00:00,2025-08-26 16:00:00
BDXNUSDT,False,225.5520504731859,2225.552050473186,short,0.07608,0.0675,11.277602523659294,End of Data,23.0,2025-06-03 10:00:00,2025-06-04 09:00:00
BERAUSDT,False,-140.0000000000001,1860.0,short,8.427,9.01689,-7.000000000000006,Stop Loss,1.0,2025-02-06 15:00:00,2025-02-06 16:00:00
BIDUSDT,True,399.99999999999994,2400.0,short,0.09166,0.073328,20.0,Target Hit,19.0,2025-03-20 09:00:00,2025-03-21 04:00:00
BIOUSDC,True,399.99999999999994,2400.0,short,0.23882,0.191056,20.0,Target Hit,14.0,2025-08-25 07:00:00,2025-08-25 21:00:00
BIOUSDT,False,-140.00000000000006,1860.0,long,0.882,0.82026,-7.000000000000002,Stop Loss,1.0,2025-01-03 12:00:00,2025-01-03 13:00:00
BMTUSDT,True,400.0,2400.0,long,0.1364,0.16368,20.0,Target Hit,1.0,2025-03-17 13:00:00,2025-03-17 14:00:00
BROCCOLI714USDT,False,-140.00000000000014,1859.9999999999998,long,0.04546,0.0422778,-7.000000000000006,Stop Loss,2.0,2025-03-21 09:00:00,2025-03-21 11:00:00
BROCCOLIF3BUSDT,False,-140.00000000000017,1859.9999999999998,long,0.019905,0.018511649999999998,-7.000000000000008,Stop Loss,1.0,2025-03-21 09:00:00,2025-03-21 10:00:00
BRUSDT,False,-140.0000000000001,1860.0,long,0.1722,0.16014599999999998,-7.000000000000006,Stop Loss,3.0,2025-03-21 12:00:00,2025-03-21 15:00:00
BTCUSDT_250926,False,-35.895569472222434,1964.1044305277776,long,87648.7,86075.6,-1.7947784736111219,End of Data,23.0,2025-03-28 08:00:00,2025-03-29 07:00:00
BTCUSDT_251226,False,-6.892806416576155,1993.1071935834239,short,110114.8,110494.3,-0.34464032082880774,End of Data,23.0,2025-06-27 08:00:00,2025-06-28 07:00:00
BTRUSDT,True,399.9999999999999,2400.0,short,0.11854,0.09483200000000001,19.999999999999993,Target Hit,2.0,2025-08-27 10:00:00,2025-08-27 12:00:00
BULLAUSDT,True,399.9999999999999,2400.0,short,0.1062,0.08496000000000001,19.999999999999996,Target Hit,6.0,2025-07-04 09:00:00,2025-07-04 15:00:00
BUSDT,False,-140.00000000000006,1860.0,long,0.29437,0.2737641,-7.0000000000000036,Stop Loss,1.0,2025-05-22 16:00:00,2025-05-22 17:00:00
CARVUSDT,False,-140.00000000000023,1859.9999999999998,short,0.3034,0.32463800000000004,-7.0000000000000115,Stop Loss,13.0,2025-08-07 16:00:00,2025-08-08 05:00:00
CGPTUSDT,False,-140.00000000000014,1859.9999999999998,long,0.229,0.21297,-7.000000000000006,Stop Loss,5.0,2024-12-20 19:00:00,2024-12-21 00:00:00
