timestamp,open,high,low,close,volume,symbol,launch_date,minutes_from_launch
2025-04-18 18:30:00,0.04,0.050176,0.04,0.048235,4936472,BANKUSDT,2025-04-18 23:30:00,0
2025-04-18 18:31:00,0.048235,0.052205,0.048045,0.051427,7204774,BANKUSDT,2025-04-18 23:30:00,1
2025-04-18 18:32:00,0.051246,0.054277,0.0483,0.04923,20698871,BANKUSDT,2025-04-18 23:30:00,2
2025-04-18 18:33:00,0.049467,0.052,0.049155,0.051869,10414589,BANKUSDT,2025-04-18 23:30:00,3
2025-04-18 18:34:00,0.051678,0.053405,0.051102,0.051676,8885868,BANKUSDT,2025-04-18 23:30:00,4
2025-04-18 18:35:00,0.051747,0.052596,0.05016,0.051001,10266688,BANKUSDT,2025-04-18 23:30:00,5
2025-04-18 18:36:00,0.051001,0.05171,0.049417,0.051235,10190477,BANKUSDT,2025-04-18 23:30:00,6
2025-04-18 18:37:00,0.051082,0.056197,0.051039,0.056196,23199738,BANKUSDT,2025-04-18 23:30:00,7
2025-04-18 18:38:00,0.056022,0.05845,0.054662,0.056005,16752239,BANKUSDT,2025-04-18 23:30:00,8
2025-04-18 18:39:00,0.056005,0.056998,0.0547,0.05601,8889706,BANKUSDT,2025-04-18 23:30:00,9
2025-04-18 18:40:00,0.056116,0.058862,0.055184,0.058323,22246408,BANKUSDT,2025-04-18 23:30:00,10
2025-04-18 18:41:00,0.058357,0.058576,0.05613,0.0583,13786000,BANKUSDT,2025-04-18 23:30:00,11
2025-04-18 18:42:00,0.058098,0.0585,0.056,0.056802,9382655,BANKUSDT,2025-04-18 23:30:00,12
2025-04-18 18:43:00,0.056802,0.05745,0.055,0.055,17244337,BANKUSDT,2025-04-18 23:30:00,13
2025-04-18 18:44:00,0.055,0.056187,0.054181,0.055899,12836611,BANKUSDT,2025-04-18 23:30:00,14
2025-04-18 18:45:00,0.055789,0.0574,0.055355,0.057024,13474169,BANKUSDT,2025-04-18 23:30:00,15
2025-04-18 18:46:00,0.057024,0.057486,0.056212,0.056771,13554097,BANKUSDT,2025-04-18 23:30:00,16
2025-04-18 18:47:00,0.05672,0.056899,0.05485,0.055708,13895510,BANKUSDT,2025-04-18 23:30:00,17
2025-04-18 18:48:00,0.055792,0.056,0.054801,0.055301,8721461,BANKUSDT,2025-04-18 23:30:00,18
2025-04-18 18:49:00,0.055301,0.055386,0.054532,0.054744,9936411,BANKUSDT,2025-04-18 23:30:00,19
2025-04-18 18:50:00,0.054692,0.055396,0.05428,0.054913,11776332,BANKUSDT,2025-04-18 23:30:00,20
2025-04-18 18:51:00,0.054919,0.05541,0.053001,0.053269,17966936,BANKUSDT,2025-04-18 23:30:00,21
2025-04-18 18:52:00,0.053269,0.053549,0.052,0.052983,22175696,BANKUSDT,2025-04-18 23:30:00,22
