timestamp,open,high,low,close,volume,symbol,launch_date,minutes_from_launch
2025-03-06 10:01:00,13.5,13.5,13.306,13.306,40.15,TRUMPUSDC,2025-03-06 15:30:00,0
2025-03-06 10:02:00,13.326,13.326,13.303,13.303,14.94,TRUMPUSDC,2025-03-06 15:30:00,1
2025-03-06 10:03:00,13.352,13.659,13.352,13.358,8.34,TRUMPUSDC,2025-03-06 15:30:00,2
2025-03-06 10:04:00,13.36,13.698,13.36,13.643,10.77,TRUMPUSDC,2025-03-06 15:30:00,3
2025-03-06 10:05:00,13.643,13.643,13.376,13.376,8.61,TRUMPUSDC,2025-03-06 15:30:00,4
2025-03-06 10:06:00,13.618,13.618,13.506,13.521,8.56,TRUMPUSDC,2025-03-06 15:30:00,5
2025-03-06 10:07:00,13.511,13.511,13.481,13.481,86.51,TRUMPUSDC,2025-03-06 15:30:00,6
2025-03-06 10:08:00,13.479,13.483,13.473,13.483,74.1,TRUMPUSDC,2025-03-06 15:30:00,7
2025-03-06 10:09:00,13.495,13.51,13.49,13.5,148.86,TRUMPUSDC,2025-03-06 15:30:00,8
2025-03-06 10:10:00,13.5,13.5,13.496,13.496,74.1,TRUMPUSDC,2025-03-06 15:30:00,9
2025-03-06 10:11:00,13.496,13.496,13.496,13.496,0.0,TRUMPUSDC,2025-03-06 15:30:00,10
2025-03-06 10:12:00,13.508,13.508,13.503,13.503,74.1,TRUMPUSDC,2025-03-06 15:30:00,11
2025-03-06 10:13:00,13.503,13.504,13.49,13.49,148.12,TRUMPUSDC,2025-03-06 15:30:00,12
2025-03-06 10:14:00,13.5,13.508,13.5,13.508,65.49,TRUMPUSDC,2025-03-06 15:30:00,13
2025-03-06 10:15:00,13.516,13.55,13.516,13.55,52.03,TRUMPUSDC,2025-03-06 15:30:00,14
2025-03-06 10:16:00,13.582,13.6,13.569,13.569,71.13,TRUMPUSDC,2025-03-06 15:30:00,15
2025-03-06 10:17:00,13.548,13.607,13.548,13.607,42.99,TRUMPUSDC,2025-03-06 15:30:00,16
2025-03-06 10:18:00,13.587,13.587,13.587,13.587,55.03,TRUMPUSDC,2025-03-06 15:30:00,17
2025-03-06 10:19:00,13.601,13.601,13.601,13.601,0.75,TRUMPUSDC,2025-03-06 15:30:00,18
2025-03-06 10:20:00,13.577,13.577,13.571,13.571,39.98,TRUMPUSDC,2025-03-06 15:30:00,19
2025-03-06 10:21:00,13.629,13.675,13.629,13.675,111.86,TRUMPUSDC,2025-03-06 15:30:00,20
2025-03-06 10:22:00,13.653,13.689,13.653,13.682,148.35,TRUMPUSDC,2025-03-06 15:30:00,21
2025-03-06 10:23:00,13.668,13.668,13.653,13.657,136.0,TRUMPUSDC,2025-03-06 15:30:00,22
2025-03-06 10:24:00,13.649,13.649,13.622,13.622,122.12,TRUMPUSDC,2025-03-06 15:30:00,23
2025-03-06 10:25:00,13.628,13.661,13.626,13.656,205.03,TRUMPUSDC,2025-03-06 15:30:00,24
2025-03-06 10:26:00,13.66,13.66,13.658,13.658,307.48,TRUMPUSDC,2025-03-06 15:30:00,25
2025-03-06 10:27:00,13.692,13.719,13.692,13.7,107.6,TRUMPUSDC,2025-03-06 15:30:00,26
2025-03-06 10:28:00,13.7,13.7,13.7,13.7,0.0,TRUMPUSDC,2025-03-06 15:30:00,27
2025-03-06 10:29:00,13.697,13.714,13.679,13.683,193.18,TRUMPUSDC,2025-03-06 15:30:00,28
2025-03-06 10:30:00,13.683,13.688,13.64,13.64,830.93,TRUMPUSDC,2025-03-06 15:30:00,29
2025-03-06 10:31:00,13.636,13.641,13.632,13.641,1.53,TRUMPUSDC,2025-03-06 15:30:00,30
2025-03-06 10:32:00,13.641,13.674,13.634,13.674,116.23,TRUMPUSDC,2025-03-06 15:30:00,31
2025-03-06 10:33:00,13.668,13.668,13.648,13.648,97.78,TRUMPUSDC,2025-03-06 15:30:00,32
2025-03-06 10:34:00,13.65,13.65,13.629,13.634,20.96,TRUMPUSDC,2025-03-06 15:30:00,33
2025-03-06 10:35:00,13.64,13.64,13.621,13.621,861.81,TRUMPUSDC,2025-03-06 15:30:00,34
2025-03-06 10:36:00,13.622,13.622,13.6,13.6,14.53,TRUMPUSDC,2025-03-06 15:30:00,35
2025-03-06 10:37:00,13.606,13.623,13.606,13.623,11.04,TRUMPUSDC,2025-03-06 15:30:00,36
2025-03-06 10:38:00,13.613,13.613,13.6,13.602,145.78,TRUMPUSDC,2025-03-06 15:30:00,37
2025-03-06 10:39:00,13.614,13.614,13.6,13.613,109.17,TRUMPUSDC,2025-03-06 15:30:00,38
2025-03-06 10:40:00,13.608,13.625,13.598,13.62,37.24,TRUMPUSDC,2025-03-06 15:30:00,39
2025-03-06 10:41:00,13.625,13.635,13.608,13.615,90.03,TRUMPUSDC,2025-03-06 15:30:00,40
2025-03-06 10:42:00,13.615,13.634,13.614,13.628,170.37,TRUMPUSDC,2025-03-06 15:30:00,41
2025-03-06 10:43:00,13.628,13.645,13.623,13.645,203.08,TRUMPUSDC,2025-03-06 15:30:00,42
2025-03-06 10:44:00,13.645,13.646,13.578,13.599,157.09,TRUMPUSDC,2025-03-06 15:30:00,43
2025-03-06 10:45:00,13.599,13.614,13.599,13.609,62.86,TRUMPUSDC,2025-03-06 15:30:00,44
2025-03-06 10:46:00,13.609,13.625,13.609,13.623,104.32,TRUMPUSDC,2025-03-06 15:30:00,45
2025-03-06 10:47:00,13.623,13.623,13.605,13.605,103.02,TRUMPUSDC,2025-03-06 15:30:00,46
2025-03-06 10:48:00,13.605,13.626,13.605,13.614,8.94,TRUMPUSDC,2025-03-06 15:30:00,47
2025-03-06 10:49:00,13.613,13.621,13.605,13.61,5.63,TRUMPUSDC,2025-03-06 15:30:00,48
2025-03-06 10:50:00,13.61,13.626,13.61,13.614,271.17,TRUMPUSDC,2025-03-06 15:30:00,49
2025-03-06 10:51:00,13.614,13.622,13.609,13.62,307.69,TRUMPUSDC,2025-03-06 15:30:00,50
2025-03-06 10:52:00,13.62,13.65,13.62,13.643,229.18,TRUMPUSDC,2025-03-06 15:30:00,51
2025-03-06 10:53:00,13.643,13.643,13.619,13.625,9.95,TRUMPUSDC,2025-03-06 15:30:00,52
2025-03-06 10:54:00,13.625,13.625,13.612,13.622,60.25,TRUMPUSDC,2025-03-06 15:30:00,53
2025-03-06 10:55:00,13.622,13.637,13.622,13.636,6.61,TRUMPUSDC,2025-03-06 15:30:00,54
2025-03-06 10:56:00,13.636,13.636,13.613,13.631,105.35,TRUMPUSDC,2025-03-06 15:30:00,55
2025-03-06 10:57:00,13.631,13.638,13.616,13.626,3.87,TRUMPUSDC,2025-03-06 15:30:00,56
2025-03-06 10:58:00,13.626,13.644,13.617,13.634,59.06,TRUMPUSDC,2025-03-06 15:30:00,57
2025-03-06 10:59:00,13.634,13.647,13.625,13.634,280.53,TRUMPUSDC,2025-03-06 15:30:00,58
2025-03-06 11:00:00,13.634,13.663,13.618,13.631,201.01,TRUMPUSDC,2025-03-06 15:30:00,59
2025-03-06 11:01:00,13.635,13.669,13.624,13.624,354.02,TRUMPUSDC,2025-03-06 15:30:00,60
2025-03-06 11:02:00,13.624,13.629,13.606,13.615,372.55,TRUMPUSDC,2025-03-06 15:30:00,61
2025-03-06 11:03:00,13.615,13.619,13.596,13.615,62.34,TRUMPUSDC,2025-03-06 15:30:00,62
2025-03-06 11:04:00,13.615,13.615,13.601,13.607,10.0,TRUMPUSDC,2025-03-06 15:30:00,63
2025-03-06 11:05:00,13.607,13.608,13.553,13.553,29.78,TRUMPUSDC,2025-03-06 15:30:00,64
2025-03-06 11:06:00,13.563,13.578,13.561,13.574,10.05,TRUMPUSDC,2025-03-06 15:30:00,65
2025-03-06 11:07:00,13.574,13.593,13.574,13.586,1264.29,TRUMPUSDC,2025-03-06 15:30:00,66
2025-03-06 11:08:00,13.586,13.6,13.581,13.6,14.1,TRUMPUSDC,2025-03-06 15:30:00,67
2025-03-06 11:09:00,13.598,13.615,13.598,13.615,10.34,TRUMPUSDC,2025-03-06 15:30:00,68
2025-03-06 11:10:00,13.615,13.663,13.615,13.663,340.64,TRUMPUSDC,2025-03-06 15:30:00,69
2025-03-06 11:11:00,13.669,13.669,13.649,13.656,234.4,TRUMPUSDC,2025-03-06 15:30:00,70
2025-03-06 11:12:00,13.662,13.721,13.662,13.675,1752.81,TRUMPUSDC,2025-03-06 15:30:00,71
